,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
16,@IntheLifeofJeff,Jeff Ashe,29-May,"@NyBaseball36
 We took Gm 1 with a big 5-2 W...It's gonna a wild ride...Hope u r ready! #MattVsJeff #BruinsVsIslanders #CelticsVsNets #BostonRedSoxVsNewYorkYankeesMets  WE R #BOSTONSTRONG!",['https://pbs.twimg.com/profile_images/1710474352305561600/IWi6vIBo_normal.jpg'],['No Video']
17,@suddsgirl,Lori ³³º¹,29-May,"Thank you @NHLBruins @CityOfBoston @Bmarch63 . We needed that, & I don’t just mean the win.  #BostonStrong",['https://pbs.twimg.com/profile_images/1301998575472324609/2bowKiG7_normal.jpg'],['No Video']
18,@pawsionatecom,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1633727252704927745/CUZ3vKRT_normal.jpg', 'https://pbs.twimg.com/media/FyohuXUaUAUt2ba.jpg']",['No Video']
19,@GethinCoolbaugh,Gethin Coolbaugh,29-May,"We’re back. 

(Not gonna lie, I teared up…)


#FullCapacity #BostonStrong #The617 #NHLBruins #StanleyCup","['https://pbs.twimg.com/profile_images/1712906205322948608/AOYUBnWQ_normal.jpg', 'https://pbs.twimg.com/media/E2mQaQ8WYAgyPkN.jpg', 'https://pbs.twimg.com/media/E2mQaQ-XIAABF8c.jpg', 'https://pbs.twimg.com/media/E2mQaQ9XEAA1Bap.jpg']",['No Video']
20,@CarterBWorth,Carter Braxton Worth,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1603470452688621582/eBkm-iL3_normal.jpg', 'https://pbs.twimg.com/amplify_video_thumb/1715078170687180800/img/scmqkLYEvD9Pc86-.jpg']",['https://pbs.twimg.com/amplify_video_thumb/1715078170687180800/img/scmqkLYEvD9Pc86-.jpg']
21,@BCassellius,Brenda Cassellius,29-May,These hockey playoffs got me itching to get back on the ice…so today I got a pair of inlines to get my legs back underneath me. #Nextbestthing #hockeylife Go ⁦@NHLBruins⁩ #BostonStrong,"['https://pbs.twimg.com/profile_images/1639328164005412874/qw-uXGhf_normal.jpg', 'https://pbs.twimg.com/media/E2mGyoXXIAIeEFh.jpg']",['No Video']
22,@Shaddoe6,Robin Bernier,29-May,Hey #TDGarden #NHLBruins Full capacity fans...make it LOUD!! Go  #BRUINS #BostonStrong #DontPokeTheBear,['https://pbs.twimg.com/profile_images/1152891282630598662/370u1BJ-_normal.png.jpg'],['No Video']
23,@NYCRobyn,No Name,29-May,#bostonstrong #MemorialDayWeekend @WCVB @CityOfBoston @VisitMA #makewayforducklings #streetart #whyiwalk #swanboats 37000 flags #boston,"['https://pbs.twimg.com/profile_images/1486738368587255822/bdDqkgHb_normal.jpg', 'https://pbs.twimg.com/media/E2lSKDWX0AQU_GD.jpg', 'https://pbs.twimg.com/media/E2lSKDaWYAA47_3.jpg', 'https://pbs.twimg.com/media/E2lSKDbWEAMx2gc.jpg', 'https://pbs.twimg.com/media/E2lSKEHXoAAstDA.jpg']",['No Video']
24,@Coroner_4,No Name,29-May,#bostonstrong catch up...,['https://pbs.twimg.com/profile_images/1610701496865243141/ez2DHn1x_normal.jpg'],['No Video']
25,@GethinCoolbaugh,Gethin Coolbaugh,29-May,"We’re back. 

(Not gonna lie, I teared up…)


#FullCapacity #BostonStrong #The617 #NHLBruins #StanleyCup","['https://pbs.twimg.com/profile_images/1712906205322948608/AOYUBnWQ_normal.jpg', 'https://pbs.twimg.com/media/E2mQaQ8WYAgyPkN.jpg', 'https://pbs.twimg.com/media/E2mQaQ-XIAABF8c.jpg', 'https://pbs.twimg.com/media/E2mQaQ9XEAA1Bap.jpg']",['No Video']
26,@CarterBWorth,Carter Braxton Worth,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1603470452688621582/eBkm-iL3_normal.jpg', 'https://pbs.twimg.com/amplify_video_thumb/1715078170687180800/img/scmqkLYEvD9Pc86-.jpg']",['https://pbs.twimg.com/amplify_video_thumb/1715078170687180800/img/scmqkLYEvD9Pc86-.jpg']
27,@BCassellius,Brenda Cassellius,29-May,These hockey playoffs got me itching to get back on the ice…so today I got a pair of inlines to get my legs back underneath me. #Nextbestthing #hockeylife Go ⁦@NHLBruins⁩ #BostonStrong,"['https://pbs.twimg.com/profile_images/1639328164005412874/qw-uXGhf_normal.jpg', 'https://pbs.twimg.com/media/E2mGyoXXIAIeEFh.jpg']",['No Video']
28,@Shaddoe6,Robin Bernier,29-May,Hey #TDGarden #NHLBruins Full capacity fans...make it LOUD!! Go  #BRUINS #BostonStrong #DontPokeTheBear,['https://pbs.twimg.com/profile_images/1152891282630598662/370u1BJ-_normal.png.jpg'],['No Video']
29,@NYCRobyn,No Name,29-May,#bostonstrong #MemorialDayWeekend @WCVB @CityOfBoston @VisitMA #makewayforducklings #streetart #whyiwalk #swanboats 37000 flags #boston,"['https://pbs.twimg.com/profile_images/1486738368587255822/bdDqkgHb_normal.jpg', 'https://pbs.twimg.com/media/E2lSKDWX0AQU_GD.jpg', 'https://pbs.twimg.com/media/E2lSKDaWYAA47_3.jpg', 'https://pbs.twimg.com/media/E2lSKDbWEAMx2gc.jpg', 'https://pbs.twimg.com/media/E2lSKEHXoAAstDA.jpg']",['No Video']
30,@Coroner_4,No Name,29-May,#bostonstrong catch up...,['https://pbs.twimg.com/profile_images/1610701496865243141/ez2DHn1x_normal.jpg'],['No Video']
31,@BostonSegway199,Boston Segway Tours,29-May,"Come see us this #summer2021! Get your friends or family together and go on a joy ride on Boston's #1 Tour!

http://segwayinboston.com
#boston #segway #tours #friends #travel #dallas #bostoncity #bostonmass #bostonlife #losangeles #rhodeisland #backbay #beantown #bostonstrong","['https://pbs.twimg.com/profile_images/1608584259828072453/1HXqbc6A_normal.jpg', 'https://pbs.twimg.com/media/E2lMkrxXoAIUDQi.jpg']",['No Video']
32,@SMGebru,Samuel M,29-May,Joy is an act of resistance. Shout out to my cousin Rahiel for earning her MA & EdS in School Psychology from @TuftsUniversity. Say hello to Boston’s newest school psychologist!  you to the moon & beyond  #family #BlackJoy #BlackExcellence #TigrayStrong #BostonStrong,"['https://pbs.twimg.com/profile_images/1360753923460653057/lopUprw9_normal.jpg', 'https://pbs.twimg.com/media/E2k0zhzXMAEDL2r.jpg', 'https://pbs.twimg.com/media/E2k0zh2XEAcYqxJ.jpg']",['No Video']
33,@CabinetPartsCom,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1668454405601914880/a3Ixk214_normal.jpg', 'https://pbs.twimg.com/commerce_product_img/1597240418940293121/3RUCoJA6.jpg', 'https://pbs.twimg.com/commerce_product_img/1597240606807379968/dFoV8zxI.jpg', 'https://pbs.twimg.com/commerce_product_img/1597240495683428352/z1qCHQaU.jpg', 'https://pbs.twimg.com/commerce_product_img/1597240395460530176/VzovNgfx.jpg', 'https://pbs.twimg.com/commerce_product_img/1597240474368032768/JyopxGL_.jpg', 'https://pbs.twimg.com/commerce_product_img/1597240305832538112/xI0DcCdB.jpg']",['No Video']
34,@EE_MON_EE,No Name,29-May,I actually got to touch the gold ball when they came back and did a publicity shoot in bean town my bud who was with me still has the pic of us touching it #celtics #patsnation #bostonstrong,['https://pbs.twimg.com/profile_images/1461443623019597828/TERM_Ixq_normal.jpg'],['No Video']
35,@AndyAxlRod,No Name,29-May,Thank you @Atlbraves775 and all other people who hate on Boston cause the internet tells you too. I made this bet for the sole reason to spite all the trolls so thank you losers drinks are on you today  @celtics #BostonStrong,"['https://pbs.twimg.com/profile_images/1339620017894252544/9CwqItoE_normal.jpg', 'https://pbs.twimg.com/media/E2jxoH8XoAcV1Dr.jpg', 'https://pbs.twimg.com/media/E2jxoIwXwAIaTZl.jpg']",['No Video']
36,@BrenVSReviews,Brendan Rooney,28-May,Daily Reminder I bleed Boston Sports!!! #BostonStrong,['https://pbs.twimg.com/profile_images/1696721466140524544/DbCiAs12_normal.jpg'],['No Video']
37,@MagikFlameFire,No Name,No Date,No Tweet Contents,['https://pbs.twimg.com/profile_images/1665878022358966272/vnZy1FdV_normal.jpg'],['No Video']
38,@yourmorningfix,Lynette P,28-May,Adding to my Boston  marathon collection. #Bostonmarathon #BostonStrong #Bostonqualifier #rynningjewelry,['https://pbs.twimg.com/profile_images/1159324173262442496/CQ3b3A4T_normal.jpg'],['No Video']
39,@Mg5885,No Name,28-May,LETS GO CELTS #bleedgreen #bostonstrong  #framingham,['https://pbs.twimg.com/profile_images/1410400354668322819/kfDfae2n_normal.jpg'],['No Video']
40,@theHuntahh,No Name,28-May,Love the Boston Hat!  #BostonStrong,['https://pbs.twimg.com/profile_images/1520176047664283656/qIjDPm8B_normal.jpg'],['No Video']
41,@vintagegirl1963,No Name,28-May,"New distance record!  Walked 4.7 miles! Need to improve my time, but it’s coming!  #bostonmarathon #bostonstrong","['https://pbs.twimg.com/profile_images/1368344458765418498/zr2-SlZi_normal.jpg', 'https://pbs.twimg.com/media/E2g1eKsX0AY5pf4.jpg']",['No Video']
42,@sportsguy_rich,No Name,28-May,Those people will always criticize us anyway! They hate us cause they ain’t us! #BostonStrong,['https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png.jpg'],['No Video']
43,@LexxiiWaiter,Lexxii Waiter,28-May,Meee!! really need help. 6 yr old really needs some new clothes. Single mom living in a shelter for 3 yrs now. DV Survivor #BostonStrong,['https://pbs.twimg.com/profile_images/899711937939943424/tSXplEym_normal.jpg'],['No Video']
44,@Definitely_Cuff,Storytime Stiz,28-May,Did I tell you when I was throwing dumplings across the table at Shanghai Village with Steph Catley? #BostonStrong,['https://pbs.twimg.com/profile_images/968437752684359680/1W1Cx2Ty_normal.jpg'],['No Video']
45,@JohnnyR61105610,Johnny B Wright,28-May,"Hurt the NJ Nets, @jaytatum0 & @smart_MS3. Don’t go quiet. Chips are way down but all the fans want is the effort. So far, very good. Send them back to Jersey feeling sad. No Fouls Left Behind. #BleedGreen
#BostonStrong  ","['https://pbs.twimg.com/profile_images/1399919040613736449/IMTc97uw_normal.jpg', 'https://pbs.twimg.com/tweet_video_thumb/E2ezrVKXoAENlw9.jpg']",['https://pbs.twimg.com/tweet_video_thumb/E2ezrVKXoAENlw9.jpg']
46,@AllstonBrighton,Frank Mendoza,27-May,"#Allston and #BrightonMA, there was a particularly devastating fire yesterday in another part of the city that impacted scores of adults and children. If you’re able to pitch in and help your fellow Bostonians it would be much appreciated #BostonStrong","['https://pbs.twimg.com/profile_images/1679913864010379264/QlBJ-t9z_normal.jpg', 'https://pbs.twimg.com/profile_images/1703803802699046922/R23goorK_mini.jpg', 'https://pbs.twimg.com/media/E2bm65zX0AA_lEt.jpg']",['No Video']
47,@anchorsaway17,No Name,27-May,Boston Marathon finish line! #bostonstrong,['https://pbs.twimg.com/profile_images/1539986643536560128/jdMl5_lH_normal.jpg'],['No Video']
48,@NordVPN,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1618629073969750018/_J6Qi3VW_normal.jpg', 'https://pbs.twimg.com/media/F9HpKxiWMAAppOK.jpg']",['No Video']
49,@JohnnyR61105610,Johnny B Wright,27-May,"Leslie Marshall has a “think tank” which is code for “no job” in real talk. She helps fellow hustlers win elections out of my area. I could’ve done her job but I liked drinking, tbh. Like my hero.  #Outnumbered #BostonStrong ","['https://pbs.twimg.com/profile_images/1399919040613736449/IMTc97uw_normal.jpg', 'https://pbs.twimg.com/tweet_video_thumb/E2aFiurWEAMXxls.jpg']",['https://pbs.twimg.com/tweet_video_thumb/E2aFiurWEAMXxls.jpg']
50,@seanftw,No Name,27-May,Boylston St marathon finish line #BostonStrong,['https://pbs.twimg.com/profile_images/1375671596841582592/qHD0MNJV_normal.jpg'],['No Video']
51,@hotfire30,No Name,26-May,@RedSox dude... I've battled Rt 2. and I90 for 22 years. Close to 100 games. Was in the @BleacherBar when #bostonstrong was happening. #pedro #schill #papi #mooook You cut me deep with this one @celtics @NHLBruins @NERevolution please don't forget us!,['https://pbs.twimg.com/profile_images/1355313273923661825/QgiBKVJV_normal.jpg'],['No Video']
52,@Ckese_Shop,No Name,No Date,No Tweet Contents,['https://pbs.twimg.com/profile_images/1613414010392842241/rihnKDMn_normal.jpg'],['No Video']
53,@Throwback978,No Name,26-May,"Drew man come on and see if the community will just do that Tonight!! you called the shot, and i know someone in the community will end that shot!! you a good man and a friend. But we will see who becomes the Wicked Crazy Pinfalls World Champion #bostonstrong","['https://pbs.twimg.com/profile_images/1616126845233119258/UXGxNObb_normal.jpg', 'https://pbs.twimg.com/profile_images/1670181114734845954/bWAq75se_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1397631776714104834/pu/img/ZJgIJxAgpfmcNrr5.jpg']",['https://pbs.twimg.com/ext_tw_video_thumb/1397631776714104834/pu/img/ZJgIJxAgpfmcNrr5.jpg']
54,@CrawfishJimmy,Jimmy Crawsin,26-May,Lmaoooooo listen little man I’ll worry about the ladies. You keep bouncing on cock with ur buddy #Foh #BostonStrong,['https://pbs.twimg.com/profile_images/1684241201828966422/aPL_h5GQ_normal.jpg'],['No Video']
55,@JohnnyR61105610,Johnny B Wright,26-May,"Kyrie is just mad that there were no fun places to get loaded when he was on the Celtics. The night life sucks for the players. He is a pussy, though. Flat Brain. And fire Brad. #BleedGreen #BostonStrong #BrooklynTogether (New Jersey forever) ","['https://pbs.twimg.com/profile_images/1399919040613736449/IMTc97uw_normal.jpg', 'https://pbs.twimg.com/tweet_video_thumb/E2VG7GuWQAA_lZk.jpg']",['https://pbs.twimg.com/tweet_video_thumb/E2VG7GuWQAA_lZk.jpg']
56,@JohnnyR61105610,Johnny B Wright,26-May,"Ted Wheeler is a moron. People in Portland, Oregon can take it or leave it. Not my problem on this side. Not yet.  #Outnumbered #BostonStrong #WednesdayThoughts","['https://pbs.twimg.com/profile_images/1399919040613736449/IMTc97uw_normal.jpg', 'https://pbs.twimg.com/tweet_video_thumb/E2U7c4CXEAQ-o57.jpg']",['https://pbs.twimg.com/tweet_video_thumb/E2U7c4CXEAQ-o57.jpg']
57,@BPSOF,Boston Police Superior Officers Federation,26-May,"#ThankYou to the Randolph community for creating a beautiful play area in Belcher Park that honors Sgt. Simmonds service & sacrifice.
#NeverForget #RestEasy #WhereAngelsPlayFoundation #BostonStrong @bostonmarathon
@RandolphPD @TownofRandolph @NatPoliceAssoc","['https://pbs.twimg.com/profile_images/1702389209535746048/KaGlFmDc_normal.jpg', 'https://pbs.twimg.com/media/E2UewUzXsAo2P8d.jpg', 'https://pbs.twimg.com/profile_images/1681679396384456705/9r8m28Ah_mini.jpg', 'https://pbs.twimg.com/media/E2Q6tQ1XEAc2Mgp.jpg']",['No Video']
58,@Throwback978,No Name,26-May,"Drew man come on and see if the community will just do that Tonight!! you called the shot, and i know someone in the community will end that shot!! you a good man and a friend. But we will see who becomes the Wicked Crazy Pinfalls World Champion #bostonstrong","['https://pbs.twimg.com/profile_images/1616126845233119258/UXGxNObb_normal.jpg', 'https://pbs.twimg.com/profile_images/1670181114734845954/bWAq75se_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1397631776714104834/pu/img/ZJgIJxAgpfmcNrr5.jpg']",['https://pbs.twimg.com/ext_tw_video_thumb/1397631776714104834/pu/img/ZJgIJxAgpfmcNrr5.jpg']
59,@CrawfishJimmy,Jimmy Crawsin,26-May,Lmaoooooo listen little man I’ll worry about the ladies. You keep bouncing on cock with ur buddy #Foh #BostonStrong,['https://pbs.twimg.com/profile_images/1684241201828966422/aPL_h5GQ_normal.jpg'],['No Video']
60,@JohnnyR61105610,Johnny B Wright,26-May,"Kyrie is just mad that there were no fun places to get loaded when he was on the Celtics. The night life sucks for the players. He is a pussy, though. Flat Brain. And fire Brad. #BleedGreen #BostonStrong #BrooklynTogether (New Jersey forever) ","['https://pbs.twimg.com/profile_images/1399919040613736449/IMTc97uw_normal.jpg', 'https://pbs.twimg.com/tweet_video_thumb/E2VG7GuWQAA_lZk.jpg']",['https://pbs.twimg.com/tweet_video_thumb/E2VG7GuWQAA_lZk.jpg']
61,@JohnnyR61105610,Johnny B Wright,26-May,"Ted Wheeler is a moron. People in Portland, Oregon can take it or leave it. Not my problem on this side. Not yet.  #Outnumbered #BostonStrong #WednesdayThoughts",['https://pbs.twimg.com/profile_images/1399919040613736449/IMTc97uw_normal.jpg'],['https://pbs.twimg.com/tweet_video_thumb/E2U7c4CXEAQ-o57.jpg']
62,@BPSOF,Boston Police Superior Officers Federation,26-May,"#ThankYou to the Randolph community for creating a beautiful play area in Belcher Park that honors Sgt. Simmonds service & sacrifice.
#NeverForget #RestEasy #WhereAngelsPlayFoundation #BostonStrong @bostonmarathon
@RandolphPD @TownofRandolph @NatPoliceAssoc","['https://pbs.twimg.com/profile_images/1702389209535746048/KaGlFmDc_normal.jpg', 'https://pbs.twimg.com/media/E2UewUzXsAo2P8d.jpg', 'https://pbs.twimg.com/profile_images/1681679396384456705/9r8m28Ah_mini.jpg', 'https://pbs.twimg.com/media/E2Q6tQ1XEAc2Mgp.jpg']",['No Video']
63,@JohnnyR61105610,Johnny B Wright,25-May,"All students should be naked in school. Put back in Priests to teach, too. Worked for me. #TheView #BostonStrong",['https://pbs.twimg.com/profile_images/1399919040613736449/IMTc97uw_normal.jpg'],['No Video']
64,@Konnan5150,No Name,24-May,Good you're back and healthy..#BostonStrong,['https://pbs.twimg.com/profile_images/2148966699/HE_Lost_Konnan_Mouth_normal.jpg'],['No Video']
65,@Cozyjoymall,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1714632284416909312/yWrMmZjp_normal.jpg', 'https://pbs.twimg.com/amplify_video_thumb/1727781558201823232/img/CQXuq4gj1XLbziJw.jpg']",['https://pbs.twimg.com/amplify_video_thumb/1727781558201823232/img/CQXuq4gj1XLbziJw.jpg']
66,@nine11inreverse,s hairline,24-May,"When did you leave America, bro? I remember when you lived in Boston (bus driver?) and your handle was @Hedge76. You were pro-military and constantly pushing the government’s Boston Marathon bombing narrative with #BostonStrong. At one point, you went by the moniker “Bat Hedge.”","['https://pbs.twimg.com/profile_images/1603806070765502472/_lBkp5fx_normal.jpg', 'https://pbs.twimg.com/media/E2M8xAnXsAUrfTt.jpg', 'https://pbs.twimg.com/media/E2M8xAuXIAMp6qq.jpg', 'https://pbs.twimg.com/media/E2M8xArWEAIbJyC.jpg', 'https://pbs.twimg.com/media/E2M8xAqWQAMGIuQ.jpg']",['No Video']
67,@markruggiero20,mark ruggiero,24-May,As usual thanks my man @middlebrooks . Never refuses to help us out. #bostonstrong,"['https://pbs.twimg.com/profile_images/1658987445080260617/xjjKKGJP_normal.jpg', 'https://pbs.twimg.com/media/E2L7nSpX0AU2w3u.jpg']",['No Video']
68,@JohnnyR61105610,Johnny B Wright,24-May,I need a radio show where I just talk shit until someone gets my ass in the parking lot. #goals #BostonStrong #CNN,"['https://pbs.twimg.com/profile_images/1399919040613736449/IMTc97uw_normal.jpg', 'https://pbs.twimg.com/tweet_video_thumb/E2KKx_oXsAApjq8.jpg']",['https://pbs.twimg.com/tweet_video_thumb/E2KKx_oXsAApjq8.jpg']
69,@timboggsDOTcom,Tim B,23-May,So the Boston Bruins did everyone who watches hockey a favor (except for those in the Mid Atlantic states) and sent Tom Wilson and his buddies to go play golf! It's about time Boston did something useful! #GolfCapsGolf #BostonStrong,['https://pbs.twimg.com/profile_images/1723780363711926272/UDGtXwGa_normal.jpg'],['No Video']
70,@TweetThisBabe,No Name,23-May,YESSSSSS!!!  BRUINS SCORE LEADING 3 - 1 IN THE 3RD!  #GoBruinsGo #BostonStrong #Believe #ProtectTheNet,['https://pbs.twimg.com/profile_images/1258284383565479937/Z-8kom_Y_normal.jpg'],['No Video']
71,@HaikuInc_,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1532855664162185217/pLI7bRKo_normal.jpg', 'https://pbs.twimg.com/media/FrNSK8OXgAAafnq.jpg']",['No Video']
72,@JohnnyR61105610,Johnny B Wright,23-May,The Billy Bulger with the Blarney but without the psychotic killer brother to back me up. #BostonStrong ,"['https://pbs.twimg.com/profile_images/1399919040613736449/IMTc97uw_normal.jpg', 'https://pbs.twimg.com/tweet_video_thumb/E2HYsEuXMAE2tVG.jpg']",['https://pbs.twimg.com/tweet_video_thumb/E2HYsEuXMAE2tVG.jpg']
73,@markruggiero20,mark ruggiero,23-May,Fired up to get this game used baseball from the 2013 ALCS. Pitch from @JLester34 to Prince Fielder. Such an epic series #bostonstrong @middlebrooks u agree ?,"['https://pbs.twimg.com/profile_images/1658987445080260617/xjjKKGJP_normal.jpg', 'https://pbs.twimg.com/media/E2HBGIwWQAMk0bJ.jpg', 'https://pbs.twimg.com/media/E2HBGI2XEAIgMTn.jpg']",['No Video']
