,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
13,@tyler_dot_com,No Name,31-May,"WARNING #BostonProtests: Images circulated promoting tonight WERE NOT ORGANIZED by @BostonNAACP1911 or @BlmBoston. 

Be aware, stay on message, stand together and support each other. #blacklivesmatter #BLM #BostonStrong #boston",['https://pbs.twimg.com/media/EZX7jGnX0AAVVoc.jpg'],['No Video']
14,@legalbaddie_,No Name,31-May,I am hoping for peaceful #BostonProtests #GeorgeFloydProtests #BostonStrong ,[],['No Video']
15,@DanKelley66,Dan Kelley,31-May,"Hoping everyone stays safe tonight in Boston!

#BostonProtest #BostonProtests #BostonStrong",[],['No Video']
16,@BlessednCalled,No Name,31-May,My home area... please safe don't dissolve into violence. Remember #BostonStrong https://t.co/RNpyb4nzWZ,[],['No Video']
18,@SteffyG30,Stef G,31-May,This is how #Boston do it! We are #BostonStrong we have all felt it here but no ones running into Copley to steal Gucci bags  I was afraid to bring my daughter so I chose to protest from home. Looks like I had nothing to be afraid of! #BLACK_LIVES_MATTERS #bostonprotest https://t.co/OzNYYignsB,[],['No Video']
20,@Micah0118,No Name,31-May,"Here's my weekly update on the obituary section of The Boston Sunday Globe: ""only"" 16 pages. Last week was 18.
#BostonStrong
#COVID19",[],['No Video']
21,@RightWingOfGod,No Name,31-May,Boston is blowing up right now. Give ‘em Hell.  #BostonProtests #BostonStrong #BlackLivesMatter #ProtectTheProtesters,[],['No Video']
22,@TS_WorldTravel,Worldtravelling Entertainment,No Date,No Tweet Contents,['https://pbs.twimg.com/media/F_2o8pbWYAAAHfb.jpg'],['No Video']
23,@Definitely_Cuff,Storytime Stiz,31-May,Did I tell you when I was throwing dumplings across the table at Shanghai Village with Lisa Alexander? #BostonStrong,[],['No Video']
24,@MagikFlameFire,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/commerce_product_img/1701475755664748770/O9PyHr5E.jpg', 'https://pbs.twimg.com/commerce_product_img/1691691322002788751/5Z64fEXJ.jpg', 'https://pbs.twimg.com/commerce_product_img/1691691322019635620/U9hy0VwA.jpg', 'https://pbs.twimg.com/commerce_product_img/1701475755555704993/cx-kZd2Y.jpg', 'https://pbs.twimg.com/commerce_product_img/1691691322074095784/grArpnO2.jpg', 'https://pbs.twimg.com/commerce_product_img/1691691322044830172/qokHIuuF.jpg']",['No Video']
25,@brandspirations,Stephen F,31-May,People are good and want fairness and change. Be #Peaceful but #unyeilding.  #BostonStrong #BlackLivesMatter #mineapolis #Michigan #Wisconsin #Election2020 #FOUTR,['https://pbs.twimg.com/profile_images/1701923296231522304/nzOI624P_normal.jpg'],['No Video']
26,@jlmomrn,No Name,31-May,This morning running through Boston realized I love this city and so many people said good morning to me - out and about there is good everywhere not just bad.  #praying #peace #justice #BostonStrong,"['https://pbs.twimg.com/media/EZXMuNvWkAIEdSX.jpg', 'https://pbs.twimg.com/media/EZXMuOBXYAcCeM1.jpg', 'https://pbs.twimg.com/media/EZXMuOGXkAExaun.jpg']",['No Video']
27,@43packerdog,No Name,31-May,Also Boston formed the first organized police department in the nation  #BostonStrong,[],['No Video']
28,@KSparksACK,No Name,31-May,I’m keeping you both in my prayers Mama. Stay safe and healthy.  #bostonprotest #BostonStrong #BlackLivesMatterProtests,[],['No Video']
29,@BostonsBuddha,No Name,31-May,We need to do this Boston! Do it the right way! Unified in purpose for justice and equality! #bostonprotest #GeorgeFloyd #GeorgeFloydWasMurdered #BostonStrong #bostonpolice #Boston #Massachusetts #RedSox #Celtics #Bruins #Patriots,"['https://pbs.twimg.com/profile_images/1721407521515089920/TPM8AykC_normal.jpg', 'https://pbs.twimg.com/media/EZUlzPlX0AA_En-.jpg', 'https://pbs.twimg.com/media/EZUlzPlXkAEKIEr.jpg']",['No Video']
30,@BostonsBuddha,No Name,31-May,@bostonpolice and @marty_walsh @MassGovernor My suggestion: follow the example of NJ and let uniformed police officers march with protesters. I’m sure many are very sympathetic towards  #GeorgeFloyd and the cause. It’s the right thing to do. #bostonprotest #BostonStrong #Boston,[],['No Video']
31,@BostonsBuddha,No Name,31-May,"@marty_walsh @MassGovernor @bostonpolice @SenMarkey @SenWarren This is what we need to do tonight in Boston, Massachusetts. #bostonprotest #BostonStrong RETWEET","['https://pbs.twimg.com/profile_images/1721407521515089920/TPM8AykC_normal.jpg', 'https://pbs.twimg.com/media/EZUlzPlX0AA_En-.jpg', 'https://pbs.twimg.com/media/EZUlzPlXkAEKIEr.jpg']",['No Video']
32,@stretchboomsau1,No Name,31-May,Heat resistant gloves? Water for tear gas? Bandages? Is this the planning of a peaceful protest? Look out Boston George soros is probably sending in a bus load of people to destroy your businesses. Stay safe. #trump2020 #AntifaTerrorists #bostonstrong #bostonprotest https://t.co/5FyjKetFNs,[],['No Video']
34,@binxbolling,Micke Larsson,31-May,"Any mayor like @marty_walsh who can't be trusted to stop his cops from violently rioting also can't be trusted on more ""mundane"" issues like taxes, transportation, zoning, education, etc.
#mapoli #BostonStrong #BLM",[],['No Video']
35,@NordVPN,No Name,No Date,No Tweet Contents,['https://pbs.twimg.com/media/F9Ho2K2WYAAjt5l.jpg'],['No Video']
36,@cheersboston,Cheers Boston,31-May,Our online gift shop is the perfect place for some early Father’s Day shopping#cheers #cheerstotheweekend #boston #bostonstrong #giftideas #giftshop,['https://pbs.twimg.com/media/EZW0dQAXgAAFe8I.jpg'],['No Video']
37,@dpesummit,DPE Summit,No Date,No Tweet Contents,['https://pbs.twimg.com/media/F_LJOv1boAAB2_R.jpg'],['No Video']
38,@MamaBAC13,No Name,31-May,Make us proud Boston...we are better than all that destruction!!! #BOSTONSTRONG,[],['No Video']
39,@Stargazer_Lita,No Name,31-May,regaining the trust of your community. I love my hometown and i want nothing more than to see Boston set the standard in every way. You've failed us BPD  #bostonprotest #BlackLivesMatter #BLM #Boston #bostonstrong,[],['No Video']
40,@Mann00Juice,No Name,31-May,I would love to see your husband back in Green where he belongs. Finish his career here. And having Tatum here for rest of his career would be phenomenal! With Jaylen too. #CelticPride #BostonStrong,[],['No Video']
41,@BresiCheryl,The Thirteenth Floor,31-May,"#bostonprotest
#Represent
#PleaseBeSafe #BostonStrong don't look like #Cowards and
#DontDestroyOurCity",[],['No Video']
42,@SailorGalaxias,No Name,30-May,"And given that I’m currently a Massachusetts resident. To my people protesting in Boston, and Worcester I wish I could be with you physically. Stay safe out there! #BLMMassachusetts #BostonStrong #WorcesterProtests",[],['No Video']
43,@BradShonk,Brad A,30-May,"@Rebekahs_Angels Very inspiring story on @NBCTheWall Thanks for your courage and strength.
#BOSTONSTRONG ",[],['No Video']
44,@billyboswell7,Billy B,30-May,What a fucking show @DropkickMurphys  way to put a show on  #BostonStrong ,['https://pbs.twimg.com/profile_images/1715340699170660352/sU3NozxP_normal.jpg'],['https://prod-fastly-us-east-1.video.pscp.tv/Transcoding/v1/replay_thumbnail/us-east-1/periscope-replay-direct-prod-us-east-1-public/eyJkIjowfQ/SaFJvCwSSPyq1d0PcQo5HkJUeRZFJm_LhIK2nWP0-2Z-1_eUYbXgz3YWjpJbcuC71wul1KJoVIvc8SoHfV7iLQ/chunk_1590799087043093820_5839_a.jpg?token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCIsInZlcnNpb24iOiIyIn0.eyJBbGxvd2VkUHJvdG9jb2xzIjpbInRodW1iIl0sIkJyb2FkY2FzdElkIjoiMXlwS2RRWmpleVJHVyIsIkdyYW50VHlwZSI6InJlYWQiLCJHcmFudGVkQXQiOjE3MDExOTMzNjEsIkdyYW50ZWRUbyI6InR3LTEiLCJTdHJlYW1OYW1lIjoiU2FGSnZDd1NTUHlxMWQwUGNRbzVIa0pVZVJaRkptX0xoSUsybldQMC0yWi0xX2VVWWJYZ3ozWVdqcEpiY3VDNzF3dWwxS0pvVkl2YzhTb0hmVjdpTFEiLCJleHAiOjE3MDEzNjYxNjF9.DFdsSAf4N_fdXHmqcxDDuMOiZ-2yErqsZ1HeBIP9yQY&service=proxsee&digest=xbHEZ8VUpOOcNpHfc-AJ50eqW2R5blKPJD1rV480OkA']
45,@NKOTBHistory1,NKOTB History,30-May,"May 30th-In 2013, @NKOTB performed at @tdgarden as part of the #BostonStrong benefit concert with @BoyzIIMen, @Aerosmith, and many more. #OnThisDay https://youtu.be/BbZMie-C5Bs",['https://pbs.twimg.com/media/EZS3VuSXsAINsLs.jpg'],['No Video']
46,@LaydenRobinson,Layden Robinson,30-May,I KNOW that every #Masshole will enjoy and relate to this wicked riot of a story. A wacko journey full of laughs and tears. Buy the ticket-Take the RIDE > https://amzn.to/2P0N5gx #MA #Massachusetts #BostonStrong,['https://pbs.twimg.com/card_img/1727062496396152832/n6rb5FyH.jpg'],['No Video']
47,@Veronicarobles,Veronica Robles,30-May,Proud of our mayor. #BostonStrong #bospoli,"['https://pbs.twimg.com/profile_images/1252027644738260992/lrpNSWiS_normal.jpg', 'https://pbs.twimg.com/amplify_video_thumb/1266512449517297664/img/ehnfbN9vVkcwQzUz.jpg']",['https://pbs.twimg.com/amplify_video_thumb/1266512449517297664/img/ehnfbN9vVkcwQzUz.jpg']
48,@fizzinmymouth,No Name,30-May,"#areyouinboston? I’m lease help my comrades and watch over them. 
#nojusticenopeace
#blacklivesmatter
#protest
#bostonstrong
#nohate
#Bluelivesmurder
#acab
#fuck12
#blm
#freedomofspeech
#forthepeople
#equality @… https://instagram.com/p/CA0j_xtAUh6/?igshid=lmf8vvdvd8dd…",[],['No Video']
49,@AmburFortney,Amber Luciana,30-May,".... They flew high during so many hard times! #BostonStrong #StopDishonoringGeorgeFloyd!
#PatsNationStandingStrongforpeace",[],['No Video']
50,@w4ndawubz,No Name,29-May,Justice for George Floyd #bostonstrong #boston,['https://pbs.twimg.com/media/EZOsLlNXgAAjPiB.jpg'],['No Video']
51,@moondancephotos,No Name,29-May,Their CD was a baby gift for our son from fellow Red Sox fans.  He is now 12 and still loves them.  #BostonStrong,[],['No Video']
52,@tweetsfrom8thst,Iver Mectin,29-May,@DropkickMurphys Real men wear masks. #dkm #WearAMask #dropkickmurphys #fenway #Masks4All #mask #donate #boston #BostonStrong #pega #givingback,"['https://pbs.twimg.com/media/EZOpf2AX0AEGkuv.jpg', 'https://pbs.twimg.com/media/EZOpgF_XkAgsgdc.jpg']",['No Video']
53,@lisatardiff,Lisa Koumjian Tardiff,29-May,DKM put on a great concert! My favorite DKM song Until the next time ended a great night! @KenDKM Loved that @jtkantor played it again on the organ! Thank you everyone! #BostonStrong,[],['No Video']
54,@NateLuecke,Nathan Luecke,29-May,"Thank you @DropkickMurphys @springsteen @RedSoxFund.  That was unbelievable. 
#streamingOuttaFenway
#BostonStrong",[],['No Video']
55,@scottistooicy,Spaceship Scottie,29-May,"My brother took this video, you gotta love it! #BostonStrong #JusticeForGeorgeFlyod #blm",['https://pbs.twimg.com/ext_tw_video_thumb/1266530110817144832/pu/img/YYbl_5PfSH-tVG4W.jpg'],['https://pbs.twimg.com/ext_tw_video_thumb/1266530110817144832/pu/img/YYbl_5PfSH-tVG4W.jpg']
56,@JadedArmy,Jaded Army,29-May,Someone got to stay up late and had a blast watching his first DKM concert - Biggest Thank You to all #dropkickmurphys #brucespringsteen @DropkickMurphys @springsteen #Boston #BostonStrong #thankyou,['https://pbs.twimg.com/media/EZOdydBWAAEze-e.jpg'],['No Video']
57,@goodrat,No Name,29-May,"I dunno... @DropkickMurphys, greatest band in the world? I say yes.  #BostonStrong",[],['No Video']
58,@joel97635770,No Name,29-May,Awesome concert!!! Maybe see @DropkickMurphys on @AMillionABC next season??? #BostonStrong,[],['No Video']
59,@janconwaytwitty,No Name,29-May,The Boss with the @DropkickMurphys - SWEET!! #BostonStrong #BostonResiliencyFund #HabitatForHumanity #FeedingAmerica,[],['No Video']
60,@oceanview_80,No Name,29-May,"@springsteen @DropkickMurphys @fenwaypark ... 

This Jersey girl who always felt a bit out of place ... found a home in #Boston ... With all that is wrong in this country, this beautiful concert, is all that is right.  #jerseystrong #bostonstrong #jerseygirl #bostonyourmyhome",[],['No Video']
61,@MaryEllen74,No Name,29-May,"Thank you @DropkickMurphys!!! #BostonStrong #IrishStrong #AmericanBornWithIrishRoots
",[],['No Video']
62,@AlDunn45,Al Dunn,29-May,Kudos to @DropkickMurphys @RedSox @fenwaypark @springsteen for a terrific fundraising event to end the week. @FeedingAmerica @Habitat_org @CityOfBoston #BostonStrong #AmazingGrace #DirtyWater,[],['No Video']
63,@sheadtoo,David Shea,29-May,When the world needs a pick me up. @DropkickMurphys is there to raise a little money and maybe more importantly put a smile on your face #BostonStrong #love #dropkickmurphys,['https://pbs.twimg.com/media/EZOSxf_XsAMONJn.jpg'],['No Video']
64,@TheRyanK,Ryan Kennedy,29-May,"Probably the only extremely rad thing happening today. Text DONATE to 404-994-3559.
@DropkickMurphys #StreamingOuttaFenway #BostonStrong #Tessie",['https://pbs.twimg.com/media/EZOLuxUWsAE66Z8.jpg'],['No Video']
65,@LavenderbIu,No Name,29-May,"#BostonStrong #GeorgeFloydMurder #BlackLivesMatters #donaldisoverparty #

Crowd is coming.",['https://pbs.twimg.com/ext_tw_video_thumb/1266509189653946376/pu/img/9KpaJYCv8spOnLWR.jpg'],['https://pbs.twimg.com/ext_tw_video_thumb/1266509189653946376/pu/img/9KpaJYCv8spOnLWR.jpg']
66,@nekowafer__,No Name,29-May,"To anyone in Boston tonight. Stay safe, don't get hurt.

#BlackLivesMatter #BostonStrong",['https://pbs.twimg.com/media/EZOKiPlXgAAIo7k.jpg'],['No Video']
67,@mikemagz07,Michael Magaletta,29-May,"What do Roger “Rigamortis” Goodell and “Marathon” Marty “Weak Sauce” Walsh have in common?

BOTH ARE COWARDS!!!! 
#BarstoolStrong #BostonStrong ",[],['No Video']
68,@handmaid,No Name,29-May,"#BlackLivesMatter #GeorgeFloydprotest #GeorgeFloydMurder #BostonStrong   Marching through the South End of Boston on Washington Street heading South toward Roxbury, and Jamaica Plain. https://youtube.com/watch?v=RtdOX3fmqWA&feature=emb_logo…",[],['No Video']
69,@IanBarber88,Ian Barber,29-May,This is just brilliant.. Cheers @DropkickMurphys #streamingOuttaFenway #BostonStrong,"['https://pbs.twimg.com/media/EZOIWn6WsAcRS81.jpg', 'https://pbs.twimg.com/media/EZOIXK3WkAAkIv_.jpg', 'https://pbs.twimg.com/media/EZOIXxDWkAAwUfd.jpg']",['No Video']
70,@H2Ogirl11,Kristine Schreiber,29-May,@DropkickMurphys rockin’ @fenwaypark tonight.  Loving this show! #BostonStrong,[],['No Video']
71,@dreamsingles_,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/media/F_kk5pcXUAEbHxT.jpg', 'https://pbs.twimg.com/media/F_kk9MzXEAA0u1p.jpg']",['No Video']
72,@MassGal00,No Name,29-May,Currently dancing around my house watching the @DropkickMurphys @fenwaypark  #BostonStrong,[],['No Video']
73,@Justin42Arch,Justin Alpert,29-May,.@DropkickMurphys Live at @fenwaypark RIGHT NOW!!! #BostonStrong #charity #fundraiser @pega @Habitat_org @FeedingAmerica https://youtu.be/VzkMA_1NbfY,[],['No Video']
74,@Nic617DDubsLove,No Name,29-May,@DropkickMurphys #dropkickmurphys  shippin up to Boston  *I am already here* #BostonStrong @brucespringsteen,['https://pbs.twimg.com/media/EZN91DhXQAANpEY.jpg'],['No Video']
75,@DukeShawZy,Andrew WS,29-May,The waiting is the hardest part! So ready for @DropkickMurphys  live from Fenway Park #BostonStrong #LetsGoMurphys #FashionablyLate,['https://pbs.twimg.com/media/EZN9szeXkAEpT1N.jpg'],['No Video']
76,@FelipeR21,Felipe R,29-May,"Aguardando... Let's go, Murphys!! #dropkickmurphys #straightouttafenway #BostonStrong",['https://pbs.twimg.com/media/EZN632pWAAEDB8j.jpg'],['No Video']
77,@JenHemmerdinger,Jen Hemmerdinger,29-May,"This is happening in 30 minutes! @DropKickMurphys and @springsteen will be performing live to an empty ballpahk @fenwaypark to raise money for 3 local charities.
https://livenation.com/music-news/24/dropkick-murphys-bruce-springsteen-to-play-for-empty-fenway-park-tonight?c=EML_LN_LN2055672&camefrom=EMLN_LN2055672&et_rid=68182894&utm_source=sfmc&utm_medium=lnemail&utm_term=EML_LN_LN2055672…
#Bostonstrong #StreamingOuttaFenway #DKM",[],['No Video']
78,@BCDanRubin,Dan Rubin,29-May,"I sat on my couch in tears on St Patrick’s Day as everything caught up to me. Tonight is a do-over for me, in a way. 

If you can donate, please do so. I love you, Boston. #BostonStrong https://t.co/1pkz5kxOQ8",[],['No Video']
80,@RunBlogRun,No Name,29-May,"2020 Boston Marathon cancelled: some thoughts on this unique time... - RunBlogRun https://j.mp/2MaMPuD, #BostonStrong, #BostonMarathon, @jhboston26, @adidasrunning, @BAA, #COVIDー19, @WorldAthletics, @JeffBenjaminrun, @stuartweir","['https://pbs.twimg.com/media/EZNwalgXQAE5IjM.jpg', 'https://pbs.twimg.com/media/EZNwafzXsAE3pZn.jpg', 'https://pbs.twimg.com/media/EZNwaghXgAEBY_U.jpg']",['No Video']
81,@StateyTeam,Fax with Max,29-May,Tough stuff! #earthquake #Boston #BostonStrong #COVIDー19 #Blessed #boislockerroom #carryminati #bingo #daddyslittlegirl,"['https://pbs.twimg.com/profile_images/1470857336101249032/NVOT4cyZ_normal.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1266417550403014657/pu/img/lpalwG8unlpc2SoL.jpg']",['https://pbs.twimg.com/ext_tw_video_thumb/1266417550403014657/pu/img/lpalwG8unlpc2SoL.jpg']
82,@AkshayaVaradha,No Name,29-May,"The veil is starting to finally lift 
.
.
.
As much as we'd like the city to be all lit and dazzling, we're happy Boston is taking the slow and sensible approach to reopening. Stay strong, Boston! We got this 
.
.
.
#BeAlpha #BostonStrong @PNYTechnologies @SonyAlpha",['https://pbs.twimg.com/media/EZNlSewWsAEnC0R.jpg'],['No Video']
83,@MountainDropSH,MountainDrop Shilajit,No Date,No Tweet Contents,['https://pbs.twimg.com/media/FzEJOxZWIAAIukF.jpg'],['No Video']
84,@thweatt11,Laura Thweatt,29-May,The right decision but my  hurts when I saw this cancellation. To all of those who were ready to toe the line I’m thinking of you. But let the resiliency of this city inspire you and remind you that you will overcome and be there next year stronger than ever #BostonStrong ,['https://pbs.twimg.com/profile_images/1628433409159663619/zyA36zyr_normal.jpg'],['No Video']
85,@yournxtevent,No Name,29-May,"The pessimist complains about the wind; the optimist expects it to change; the realist adjusts the sails. -William Arthur Ward
#sailing #summer #newengland #bostonstrong #nxtevent #resilience",['https://pbs.twimg.com/media/EZMMR10U0AENfsF.jpg'],['No Video']
86,@atune123,No Name,29-May,"I’m disappointed but this is the right call. Germany cancelled the Berlin marathon over a month ago, also set for September, and they currently only have 182,000 cases (10x fewer than the US). Foregoing tradition to keep people safe is #BostonStrong","['https://pbs.twimg.com/profile_images/1491108484095565832/6aLsBHBN_normal.jpg', 'https://pbs.twimg.com/media/EZIB58TXQAYuwXD.jpg']",['No Video']
87,@mikemagz07,Michael Magaletta,29-May,"“Marathon” Marty aka “Weak Sauce” Walsh. 

CC: @marty_walsh 
#BostonStrong not Boston Weak, #NeverForget ",[],['No Video']
88,@CafeDeBoston,Café De Boston,29-May,"Adding soup to your meal helps add volume, which can reduce the overall calories you eat--score!
http://cafedeboston.com
#soup #healthyfood #stayhealthy #wewillgetthroughthis #bostonstrong #boston",['https://pbs.twimg.com/media/EZL578bWAAE226M.jpg'],['No Video']
89,@mikemagz07,Michael Magaletta,29-May,"Good Morning and Happy Friday to everyone except Marty “I’m A Coward & Canceled The Boston Marathon” Walsh.

First time it won’t be held in 124 years. Way to crush the spirit of Bostonians, you bum! 

I’ll remind you, #BostonStrong not Boston Weak. “WEAK SAUCE” WALSH! ",[],['No Video']
90,@MK_Burden,Matt Burden,29-May,@marty_walsh You are clearly not ready to deal with difficult situations. You’re killing Boston. #Boston #BostonStrong,[],['No Video']
91,@GroupHarcus,Harcus Consultancy GroupWorld Football,29-May,Part of the back catalogue collection ... @GroupHarcus @RizHarcus @NERevolution #youthdevelopment #ussoccerchat #ussoccer #MLSUnites #USA @globalpremsocc #BostonStrong,['https://pbs.twimg.com/media/EZK-srdUcAAlWIy.jpg'],['No Video']
92,@cubbieXbrando,No Name,29-May,"9/11, Columbine, #BostonStrong, OK city bombing.
Americans united. 

The last 3 months weve seen the combined death totals of these horrible events every 3 days from #coronavirus. Without a speck of unity. WTF. Oh yeah, look at ours leaders. @realDonaldTrump cant handle his job",[],['No Video']
93,@snook617strong,No Name,29-May,We luv & miss u!!! #pedromartinez #BostonStrong,['https://pbs.twimg.com/tweet_video_thumb/EZKhG3yUEAY0nGf.jpg'],['https://pbs.twimg.com/tweet_video_thumb/EZKhG3yUEAY0nGf.jpg']
94,@Basmati4u,No Name,29-May,Ok all my foodie chef cook people!!!! Hosting a fun party for a friend online. JOIN US PLEASE  https://facebook.com/groups/2805379833118731/?ref=share… #Friends #homemade #foodies #chefs #WeCook #Cooking #BostonStrong #Nutritionliveonline #bake #airfryer #castiron #foodnetwork @somegoodnews #ChefsforAmerica,[],['No Video']
95,@CueHealth,Cue Health,No Date,No Tweet Contents,['https://pbs.twimg.com/media/F9aL_-qWgAAwqdn.jpg'],['No Video']
96,@bixoooo,Brenda Lee,29-May,I don't agree with you on saying #BostonStrong is a meaningless mantra. That Phrase got me through The aftermath of the Boston Bombing and the people we lost. It gets me through on the front lines of covid19 now. Perhaps it just doesn't mean anything to you. We ARE #BostonStrong,[],['No Video']
97,@lofi_sodium,No Name,29-May,It's #BostonStrong  not #BostonStupid.,[],['No Video']
98,@glowfromwithin,Deborah Knight,29-May,#istandwithjustin Sweetheart your heart is so pure. This will be over soon. Until then keep reaching out and sharing your heart. We’ve got you! #BostonStrong Let’s show him some love.,"['https://pbs.twimg.com/profile_images/1639091286941548544/wny0wk0X_normal.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1264587369249939456/pu/img/bLi4wvT2o-XGoYLL.jpg']",['https://pbs.twimg.com/ext_tw_video_thumb/1264587369249939456/pu/img/bLi4wvT2o-XGoYLL.jpg']
99,@BouncinBackLife,Bouncing Back 2 Life,28-May,Boston Marathon Historically Goes Virtual: Is Racing Worth It? #BostonMarathon #runchat #virtualraces #thatrunnermom #fitnessblogger #running #marathontips #virtualBoston #boston2020 #BostonStrong https://nyfoodsupply.wpcomstaging.com/boston-marathon-historically-goes-virtual-is-racing-worth-it/…,[],['No Video']
100,@ThatRunnerMom,Lauren Keating,28-May,Boston Marathon Historically Goes Virtual: Is Racing Worth It? #BostonMarathon #runchat #virtualraces #thatrunnermom #fitnessblogger #running #marathontips #virtualBoston #boston2020 #BostonStrong https://nyfoodsupply.wpcomstaging.com/boston-marathon-historically-goes-virtual-is-racing-worth-it/…,[],['No Video']
101,@ssHole@HumbleNotHubris,No Name,28-May,"It’s #BostonStrong not #BostonStupid.  Biogen taught you nothing. Smh.  It’s just a race.  Go run about your town a couple of times with a number attached.  Ugh.  100,000+ dead.  A good chunk of that number here in Mass.",[],['https://pbs.twimg.com/tweet_video_thumb/EZKAayWWoAAeG4U.jpg']
102,@Vloxl_,No Name,28-May,"Imagine demoting #bostonstrong to a ""meaningless catchphrase"" when it originated to bring solidarity and unity to the entire nation after innocent marathoners were MURDERED by a terrorist bomber. What is wrong with you? https://twitter.com/RealUncleTB/status/1266126195525144576…",[],['No Video']
104,@MurphysLaw74,Jimmy Murphy,28-May,"Canceling the 2020 #BostonMarathon defines #bostonstrong! It’s a move that’s based on caring for one another just like wearing a mask is. Unfortunately, the ignorant have flooded social media with their selfish views and tainted the spirit from which #BostonStrong derived!",[],['No Video']
105,@Getbusystore,Getbusy Store,No Date,No Tweet Contents,['https://pbs.twimg.com/amplify_video_thumb/1729289690870583296/img/ZmaUf7rPzn9WIHWu.jpg'],['https://pbs.twimg.com/amplify_video_thumb/1729289690870583296/img/ZmaUf7rPzn9WIHWu.jpg']
106,@ChiefLinskey,Daniel Linskey,28-May,I spent 27 years protecting this event and every year since ensuring I was there to show the cowards they failed. I’m sad but this is the right #BostonStrong thing to do we will be back for a better 125 yr race support charity who relay on the race now Tks https://bostonherald.com,[],['No Video']
107,@seacoastrunner,Alison Black,28-May,You are teasing us!!  It was clear that when you cooked food from your own heart for restaurant wars you were at your best. I’m rooting for you! And @StephanieCmar. I have a soft spot for her. #bostonstrong,[],['No Video']
108,@williamwruz,No Name,28-May,and how fcking disrespectful it is to say that #bostonstrong is a meaningless catchphrase... u can go straight to hell lmfao,[],['No Video']
