,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
15,@johncon33956875,john connaughton,30-May,Elon Musk Names Tesla's Real Rival https://thestreet.com/technology/elon-musk-names-teslas-real-rival… via @@lucolinga #BTC when #sustainabledevelopment #ETH @mcuban #BostonStrong #EVs #Change #care #giveback sha,['https://pbs.twimg.com/card_img/1728607521513070593/IufDoanN.jpg'],['No Video']
16,@johncon33956875,john connaughton,30-May,2Pac - California Love feat. Dr. Dre (Dirty) (Music Video) HD https://youtu.be/mwgZalAFNhM via @YouTube.                                                     #ELON #BTC.  #BostonStrong @celtics #EVs. @RedSox #change #CaliStyle #chilled #SoundCloud #swim. #ocean #idid #ok boogie,[],['No Video']
17,@NKOTBHistory1,NKOTB History,30-May,"May 30th-In 2013, @NKOTB performed at @tdgarden as part of the #BostonStrong benefit concert with @BoyzIIMen, @Aerosmith, and many more. #OnThisDay https://youtu.be/BbZMie-C5Bs",['https://pbs.twimg.com/media/EZS3VuSXsAINsLs.jpg'],['No Video']
18,@HeroWarsWeb,Hero Wars,No Date,No Tweet Contents,['https://pbs.twimg.com/amplify_video_thumb/1711377304134258689/img/ai08VSQt_Y_5GjCj.jpg'],['https://pbs.twimg.com/amplify_video_thumb/1711377304134258689/img/ai08VSQt_Y_5GjCj.jpg']
19,@fritzglc,No Name,30-May,Apples = Championships #NotDone #BelieveInBoston #BostonStrong #BleedGreen,['https://pbs.twimg.com/ext_tw_video_thumb/1531357442914799617/pu/img/R54RztAkUo4IdIyg.jpg'],['https://pbs.twimg.com/ext_tw_video_thumb/1531357442914799617/pu/img/R54RztAkUo4IdIyg.jpg']
20,@CharlesRosaMMA,Charles Rosa,30-May,HAPPY MEMORIAL DAYRespect to all Grandfathers Joseph Lucas and DomenicRosa both served in the military defending our beautiful country so we can be free live our dream @ufc  LAND OF THE FREE BECAUSE OF THEBRAVE  #army #Airforce #MARINES #Navy #BostonStrong #HappyMemorialDay,['https://pbs.twimg.com/media/FUAiJzIWAAA4j02.jpg'],['No Video']
21,@thisis_monsters,this is MONSTERS,30-May,Tamerlan & Dzhokhar Tsarnaev made mistakes that affected their lives negatively and decided to blame western society. https://youtu.be/r1j7S875gtw #truecrime #bostonstrong,[],['No Video']
22,@johncon33956875,john connaughton,30-May,Wim Hof: How To Use Cold Showers To Take Control Of Your Mind And Body https://youtu.be/MYp5NmlEpIE via @YouTube.                   #Recovery #RegulateURmind #ReGain #ReStart #BostonStrong plus @AGuerreroTB12 @TB12sports #Resistance #ReGrow #ReUse #getoutthere #play #six #waves #wind,['https://pbs.twimg.com/card_img/1727005048293740544/qMaD2QRx.jpg'],['No Video']
23,@MyLootLocker,No Name,No Date,No Tweet Contents,['https://pbs.twimg.com/amplify_video_thumb/1714935824301924352/img/hD5MRLRwnfnXDCKe.jpg'],['https://pbs.twimg.com/amplify_video_thumb/1714935824301924352/img/hD5MRLRwnfnXDCKe.jpg']
24,@johncon33956875,john connaughton,30-May,3 TRICKS REDUCE Inflammation & NEVER GET SICK! | Wim Hof & Lewis Howes https://youtu.be/GYTaUpk0ED8 via @YouTube.                 #Ice #Ice #Ice #baby.  #BTC.  #GoGreen  @celtics #BostonStrong #AI #EVs #sustainabledevelopment @CathieDWood @ARKInvest #swimTODAY #cojones ? Get some,['https://pbs.twimg.com/card_img/1726901334774038528/ba8Pi_-n.jpg'],['No Video']
25,@KoasterKyle,Kyle Edward,30-May,And all the sudden I’m an @NBA fan. Let’s go @celtics! #BostonStrong,[],['No Video']
26,@ronnieisrunning,Ron McCracken,30-May,"https://youtu.be/_kQPBJJhHtU
Sunday made 3 years and 22 days of #sobriety and 140 days on my #running streak. On #Friday I found out that I won 3rd prize in an #essaycompetition on #mentalhealth sponsored by @HoggFoundation #recovery #PTSD #BostonStrong @runnersworld @adidasrunning",['https://pbs.twimg.com/card_img/1727200668249710592/9U_5PEAO.jpg'],['No Video']
27,@hooliganxx14,Erin O,29-May,Victory! Finals bound!  #CelticWin #BostonStrong,[],['No Video']
28,@MSP_MN,Gopher Gone Wild,29-May,"Warriors, come out and play. #BOSvsGS #CelticPride #DriveFor18 #BostonStrong #Celtics #NBAFinals",[],['No Video']
29,@ActionNetworkHQ,Action Network,No Date,No Tweet Contents,['https://pbs.twimg.com/media/F_fVX5UWUAA9mT9.jpg'],['No Video']
30,@Robob79,No Name,29-May,Just WOW!! Let’s go Celtics!!! #celtics #bostonstrong,[],['No Video']
31,@schalke_usa,Schalke USA,29-May,My beloved BOSTON CELTICS are #NBA #EasternConference CHAMPIONS and are advancing to the #NBAFinals to face Golden State Warriors! This is pure LOVE and JOY! Boston is ALWAYS strong! We GOT this! #BleedGreen #CelticPride #BostonStrong #CUsRise #BasketballIsLife ,"['https://pbs.twimg.com/media/FT-gAFJXoAA8HxT.jpg', 'https://pbs.twimg.com/media/FT-gCpIXoAEXdv9.jpg', 'https://pbs.twimg.com/media/FT-gEmIWQAEkQcm.jpg', 'https://pbs.twimg.com/media/FT-gHUiWAAIaCI4.jpg']",['No Video']
32,@RannieFresh,Rannie Velaryon,29-May,23-25 to the Finals #BleedGreen #BostonStrong,[],['No Video']
33,@schalke_usa,Schalke USA,29-May,Congratulations 2 my beloved BOSTON CELTICS for its big 100:96 WIN at Miami Heat tonight in #Game7 of the #NBA #EasternConferenceFinals! Boston wins the series 4:3! I'm LOVING on it BIG big! #BleedGreen #CelticsWin #CelticPride #BostonStrong #PlayOffs #BasketballIsLife ,"['https://pbs.twimg.com/media/FT-eqSaWQAEt0h4.jpg', 'https://pbs.twimg.com/media/FT-etEeWQAQCbXc.jpg']",['No Video']
34,@HeroWarsWeb,Hero Wars,No Date,No Tweet Contents,"['https://pbs.twimg.com/media/F_c42JcXAAAwp2c.jpg', 'https://pbs.twimg.com/media/F_c436IWMAAQZra.jpg']",['No Video']
35,@NEFreeJacks,New England Free Jacks,29-May,"We clinch the #1 spot in the East, the @celtics win the Eastern Conference. What a night.

#LetsRide #BostonStrong",['https://pbs.twimg.com/media/FT-dRjNWQAIWAGA.jpg'],['No Video']
36,@EricMKerr,Eric Kerr,29-May,"A Boston Celtic was the first to win the Larry Bird ECF MVP. 
It’s only fitting #BostonStrong",['https://pbs.twimg.com/tweet_video_thumb/FT-dN2-XEAAsK0j.jpg'],['https://pbs.twimg.com/tweet_video_thumb/FT-dN2-XEAAsK0j.jpg']
37,@Shopping_Tools,No Name,No Date,No Tweet Contents,['https://pbs.twimg.com/media/F_-XUstXAAAPJrO.jpg'],['No Video']
38,@crosbyt123,Crosby Tatum,29-May,"We dod it. For Al, for the Love and trust. For our city. #BostonStrong #Banner18.",[],['No Video']
39,@r_fant,Bit GirlMIW Version,29-May,"Honestly, huge shout out to the Boston Celtics for getting the W for the Eastern Conference Champion. Hard work pays off. #BostonCeltics #BostonStrong",[],['No Video']
40,@DrJesseMorse,Jesse Morse,29-May,"

Hell of a GAME 7 win for @celtics 

Unbelievable series down to the wire. 

Alright boys, you’re 4 wins away from hanging another banner. 

#BostonStrong",[],['No Video']
41,@RogerZayas,Roger Zayas,29-May,"Boston to the finals!!!
 @BostonCeltics #bostonstrong",[],['No Video']
42,@Me77186787,No Name,29-May,Fuck Kyle Lowry forever. #BostonStrong,[],['No Video']
43,@tempewaves77,e dubbz,29-May,Damm I was dead wrong Celtics are killing it..congrats will be a great series with the Warriors...#BostonStrong.,[],['No Video']
44,@Cherp_James,No Name,29-May,Bostonnn I got mad bread on y’all let’s go #bostonstrong,[],['No Video']
45,@Ericthaguru,No Name,29-May,#BostonStrong Let’s Goooooo!,[],['No Video']
46,@MicJamesFineArt,No Name,29-May,Let’s go Boston!  #BostonStrong,[],['No Video']
47,@dbutlerbaseball,No Name,29-May,This dude has some skilllllzzzzzzzz!!!!!!  #BostonStrong.,[],['No Video']
48,@fritzglc,No Name,29-May,"Let's go, @Celtics! #BleedGreen #BostonStrong 
#BelieveInBoston ",['https://pbs.twimg.com/ext_tw_video_thumb/1531039703436255235/pu/img/rUX8S45gTn8B10u4.jpg'],['https://pbs.twimg.com/ext_tw_video_thumb/1531039703436255235/pu/img/rUX8S45gTn8B10u4.jpg']
49,@OhioRedSox,Ohio Red Sox,29-May,"Home run derby game. 

#RedSox #RedSoxNation #baseball #MLB #DirtyWater #GoneBridge #Boston #bostonredsox #OhioSoxFan #Ohio #Fenway #OhioRedSox #MLB #MiLB #InsideTheMonster #PeskyPole #GreenMonster #GoRedSox #BostonStrong",['https://pbs.twimg.com/media/FT9U6PMXwAEdr6Y.jpg'],['No Video']
50,@HeroWarsWeb,Hero Wars,No Date,No Tweet Contents,['https://pbs.twimg.com/amplify_video_thumb/1727974182669975552/img/074GnOCMF9SzAbG6.jpg'],['https://pbs.twimg.com/amplify_video_thumb/1727974182669975552/img/074GnOCMF9SzAbG6.jpg']
51,@fritzglc,No Name,29-May,"Great win and I agree! Need one more Boston W today! Let's go, @Celtics! #BleedGreen #BelieveInBoston #BostonStrong #DirtyWater",[],['No Video']
52,@Me77186787,No Name,29-May,There simply is no tomorrow. #BostonStrong,[],['No Video']
53,@Art_No_Rules,No Name,29-May,So  @FCHWPO doin' this tonight cuz he loves to dunk in FTX Miami Arena  #BleedGreen #BostonStrong #BE7IEVE,['https://pbs.twimg.com/tweet_video_thumb/FT771fSWYAAVS0N.jpg'],['https://pbs.twimg.com/tweet_video_thumb/FT771fSWYAAVS0N.jpg']
54,@Art_No_Rules,No Name,29-May,It's about to happen!! #LFG #CUsRise #BleedGreen #BostonStrong #BE7IEVE,['https://pbs.twimg.com/media/FT7qFhsWAAMv4ju.jpg'],['No Video']
55,@Foreezyo,No Name,28-May,I dont like the way you talk about my boy Ben Affleck @trapjaw17 #BostonStrong,[],['No Video']
56,@OhioRedSox,Ohio Red Sox,28-May,"We split the doubleheader today with the @Orioles
#RedSox #RedSoxNation #baseball #MLB #DirtyWater #GoneBridge #Boston #bostonredsox #OhioSoxFan #Ohio #Fenway #OhioRedSox #MLB #MiLB #InsideTheMonster #PeskyPole #GreenMonster #GoRedSox #BostonStrong @RedSox",['https://pbs.twimg.com/media/FT5DGZOXoAQZD6X.jpg'],['No Video']
57,@AnnieM58447222,No Name,28-May,"Glad weather cooperated so Nate could do all 9 innings! Great game, Go Sox!#BostonStrong",[],['No Video']
58,@NLEOMF,National Law Enforcement Officers Memorial Fund,28-May,"This Tuesday, it's on at @fenwaypark! The #Boston @RedSox are sharing their appreciation of law enforcement and first responders by donating $5 of each ticket purchased here to @NLEOMF. 

Show your support: https://atmlb.com/3yVFk4l
#BostonStrong #FenwayPark #RedSoxNation",['https://pbs.twimg.com/media/FT3kUewXsAQAv6X.jpg'],['No Video']
59,@Me77186787,No Name,28-May,I would suck a dick for a Celtics win tomorrow night.  #BostonStrong,[],['No Video']
60,@Me77186787,No Name,28-May,"Alright, sorry but my life is on hold until game 7 is in the history books tomorrow night. Open to talking only if it’s spreading team cheer and support for the Celtics. Otherwise you can try to talk to me again on Monday. #BostonStrong #CelticNation #Destiny",[],['No Video']
61,@HanDollsChina,No Name,28-May,"#TrojanTrue & #BostonStrong, too. #WashingtonDC public humiliation",['https://pbs.twimg.com/media/FT2gHpDXEAAVmZZ.jpg'],['No Video']
62,@Me77186787,No Name,28-May,"If it doesn’t challenge you, it won’t change you. Let’s use game 7 as a springboard 2 get even stronger & the extra shot of confidence 2 hit the ground running against the Warriors. There’s a lot of energy 2 be sent around between now & tip off from #CelticNation. #BostonStrong",[],['No Video']
63,@DITOGAMESch,No Name,No Date,No Tweet Contents,['https://pbs.twimg.com/media/F_UWpxsW4AAVZwl.jpg'],['No Video']
64,@OhioRedSox,Ohio Red Sox,27-May,"Good until the bullpen took over....

#RedSox #RedSoxNation #baseball #MLB #DirtyWater #GoneBridge #Boston #bostonredsox #OhioSoxFan #Ohio #Fenway #OhioRedSox #MLB #MiLB #InsideTheMonster #PeskyPole #GreenMonster #GoRedSox #BostonStrong",['https://pbs.twimg.com/media/FT0IpptXEAA8ujT.jpg'],['No Video']
65,@TweetThisBabe,No Name,27-May,My nails will be gone #Celtics #FinishTheJob please  #LFG #BostonStrong,[],['No Video']
66,@Marc52798573,Coach Marc Garza,27-May,I’ll never forget this!! One of my favorite Papi moments #BostonStrong @davidortiz,['https://pbs.twimg.com/media/FT0BFA4X0AMFKVi.jpg'],['No Video']
67,@KEV_HOLLOW,No Name,27-May,They playing with em lol #celticnation #Bostonstrong,['https://pbs.twimg.com/ext_tw_video_thumb/1530363742495690752/pu/img/g8QyLp28gzX6AylV.jpg'],['https://pbs.twimg.com/ext_tw_video_thumb/1530363742495690752/pu/img/g8QyLp28gzX6AylV.jpg']
68,@TweetThisBabe,No Name,27-May,"Let's go @Celtics #PlayHard #Believe #BostonStrong #Game6  let's get this done, one play at a time!!  #GoCeticsGo #BeatTheHeat",[],['No Video']
69,@ciscoone70,No Name,27-May,@emkaez LFGI  @CELTICS  GOTTA GET IT AT HOME LETS GO!!! #BOSTONSTRONG!!,[],['No Video']
70,@TS_WorldTravel,Worldtravelling Entertainment,No Date,No Tweet Contents,['https://pbs.twimg.com/media/F_21uN8XcAAjdMr.jpg'],['No Video']
71,@DerekBr48868735,Derek Bryant,27-May,"Let's Go Celtics, Red Sox, Patriots and Bruins!  #BostonStrong",[],['No Video']
72,@pdxmikestar,Mike Staropoli,27-May,Just like Papi himself. One of one. #BostonStrong,[],['No Video']
73,@semperfidem2004,Henri d,27-May,"May God guide the Celtics to victory over the Heattites
#BostonStrong
""This is our fucking city""",['https://pbs.twimg.com/media/FTy4D2fWIAQv1Cf.jpg'],['No Video']
74,@AnnieM58447222,No Name,27-May,"Go Red Sox!!! Believe!!! Always believe in our Sox, esp when they’re down like in April. Frustrated fans?????Imagine how the players felt? #Bostonstrong",[],['No Video']
75,@semperfidem2004,Henri d,27-May,"#LetsGoCeltics
#BostonStrong
#BleedGreen

Come on boys, let's do this thing tonight",[],['No Video']
76,@Future_1_,No Name,27-May,"Let's finish it at TD GARDEN
Let's go Celtics!!!!
#BostonStrong",['https://pbs.twimg.com/ext_tw_video_thumb/1530197685839532032/pu/img/A5lcF4VlP56Ir8b8.jpg'],['https://pbs.twimg.com/ext_tw_video_thumb/1530197685839532032/pu/img/A5lcF4VlP56Ir8b8.jpg']
77,@NettaBear13,No Name,27-May,Let's Go Celtics!!!!!  #BostonStrong,['https://pbs.twimg.com/ext_tw_video_thumb/1530197685839532032/pu/img/A5lcF4VlP56Ir8b8.jpg'],['https://pbs.twimg.com/ext_tw_video_thumb/1530197685839532032/pu/img/A5lcF4VlP56Ir8b8.jpg']
78,@HeroWarsWeb,Hero Wars,No Date,No Tweet Contents,['https://pbs.twimg.com/amplify_video_thumb/1727975042087067648/img/Yo_hldPSx9bDwX3H.jpg'],['https://pbs.twimg.com/amplify_video_thumb/1727975042087067648/img/Yo_hldPSx9bDwX3H.jpg']
79,@OhioRedSox,Ohio Red Sox,27-May,"What a series! They out scored the White Sox 33-13! 
#RedSox #RedSoxNation #baseball #MLB #DirtyWater #GoneBridge #Boston #bostonredsox #OhioSoxFan #Ohio #Fenway #OhioRedSox #MLB #MiLB #InsideTheMonster #PeskyPole #GreenMonster #GoRedSox #BostonStrong",['https://pbs.twimg.com/media/FTxTMFqXsAAkoS4.jpg'],['No Video']
80,@Chris_Sliwa7,Chris Sliwa,26-May,Fun fact: Matt Carpenter stuck out to end the 2013 World Series. #BostonStrong,['https://pbs.twimg.com/media/FTtZtKYUEAIy96m.jpg'],['No Video']
81,@HcfSpodcast,No Name,26-May,"Check out Gloria talking to @TheMAURYShow about the podcast, our scholarship fund & more! To donate - #linkinbio 
.
#HardcandyAndFruitSnacks #race #BostonStrong #METCO #BLM #BlackLivesMatter #826Boston
http://instagram.com/tv/Cd_6qcsBM3U…",['https://pbs.twimg.com/card_img/1729410457176334336/cagjxnyA.jpg'],['No Video']
82,@Me77186787,No Name,26-May,Goooo Celtics!!!!! #BostonStrong,[],['No Video']
83,@OhioRedSox,Ohio Red Sox,26-May,"Quiet night compared to the night before. 
#RedSox #RedSoxNation #baseball #MLB #DirtyWater #GoneBridge #Boston #bostonredsox #OhioSoxFan #Ohio #Fenway #OhioRedSox #MLB #MiLB #InsideTheMonster #PeskyPole #GreenMonster #GoRedSox #BostonStrong",['https://pbs.twimg.com/media/FTrnaFOWAAEDI1P.jpg'],['No Video']
84,@Makachusetts,No Name,26-May,"Like MJ - Insolence 
#BostonCeltics #BostonStrong #BleedGreen",['https://pbs.twimg.com/media/FTqx5PSXwAA_L4j.jpg'],['No Video']
85,@jacksongamblee,Jackson Gamble,25-May,See y’all in Boston! #BostonStrong,[],['No Video']
86,@Gwendol99532920,Gwendolyn Williams,25-May,"@#bostoncelectis ! Come On Y’all Got This ! Three Basketball’s mean WIN! Tag @kruser1025, @jacksonblue , @Country1025WKLB !!! #bostonstrong!!!!!",[],['No Video']
87,@crosbyt123,Crosby Tatum,25-May,"GAMEDAY

#BleedGreen

For the city. #BostonStrong",['https://pbs.twimg.com/media/FTnNobgXsAAcP_g.jpg'],['No Video']
88,@OhioRedSox,Ohio Red Sox,25-May,"What a night! 

#RedSox #RedSoxNation #baseball #MLB #DirtyWater #GoneBridge #Boston #bostonredsox #OhioSoxFan #Ohio #Fenway #OhioRedSox #MLB #MiLB #InsideTheMonster #PeskyPole #GreenMonster #GoRedSox #BostonStrong",['https://pbs.twimg.com/media/FTmgP1kWAAAQSba.jpg'],['No Video']
89,@wences_tarimo42,No Name,25-May,"Yes, indeed it is. We were born this way.
We know damn good how to run fast.

#runnerslife
#runaway
#wences_tarimo
#runwithus
#runrunrun
#bostonstrong
#everymilecounts","['https://pbs.twimg.com/media/FTlsVH1WAAIj-YQ.jpg', 'https://pbs.twimg.com/media/FTlsVH3XwAEdqQ7.jpg']",['No Video']
90,@TweetThisBabe,No Name,25-May,"Just amazing!  Very happy and proud of all of you! Keep up the great job, one game at a time!  Tonight I turned on the TV and saw 10 runs? I thought my eyes were seeing it wrong.  Excellent!! #GoRedSox #FenwayFaithfulForever #BostonStrong",[],['No Video']
93,@NLEOMF,National Law Enforcement Officers Memorial Fund,24-May,"We've teamed up with the @RedSox and @MLB to show our appreciation for the men and women of #RedSoxNation who serve as LEO and #FirstResponders. 

Join us at @fenwaypark on 5/31 at 7:10 PM. 

Purchase your tickets: https://atmlb.com/3yVFk4l
#BostonStrong @bostonpolice",['https://pbs.twimg.com/media/FTjyJXZWIAAq2_4.jpg'],['No Video']
94,@OhioRedSox,Ohio Red Sox,24-May,"Pedey was a tank! 
#RedSox #RedSoxNation #baseball #MLB #DirtyWater #GoneBridge #Boston #bostonredsox #OhioSoxFan #Ohio #Fenway #OhioRedSox #MLB #MiLB #InsideTheMonster #PeskyPole #GreenMonster #GoRedSox #BostonStrong",['https://pbs.twimg.com/media/FThttN6WYAEGoP3.jpg'],['No Video']
95,@HeroWarsWeb,Hero Wars,No Date,No Tweet Contents,"['https://pbs.twimg.com/media/F_c4f2sXcAAYmjV.jpg', 'https://pbs.twimg.com/media/F_c4hofWQAAmm8s.jpg']",['No Video']
96,@MicJamesFineArt,No Name,24-May,"Man it’s crazy how much your team winning can effect the morning! 

Let’s go be great! #BostonStrong",['https://pbs.twimg.com/tweet_video_thumb/FThhbmYWQAA6l7C.jpg'],['https://pbs.twimg.com/tweet_video_thumb/FThhbmYWQAA6l7C.jpg']
97,@fritzglc,No Name,24-May,"Hey @Celtics, the mindset should be ""Every game is a MUST WIN. @Celtics are 6 wins away from the ULTIMATE GOAL: WIN #NBAChampionship!"" #BelieveInBoston #BleedGreen #BostonStrong ",['https://pbs.twimg.com/media/FTf4XafWIAAC2OW.jpg'],['No Video']
98,@MelissaDynan007,Mel Dynan,23-May,And game 4??  Let's go!#CelticPride #BostonStrong,[],['No Video']
99,@HeroWarsWeb,Hero Wars,No Date,No Tweet Contents,['https://pbs.twimg.com/amplify_video_thumb/1727975505511464960/img/-X6WHpAQnqLCwPks.jpg'],['https://pbs.twimg.com/amplify_video_thumb/1727975505511464960/img/-X6WHpAQnqLCwPks.jpg']
100,@FBANative,No Name,23-May,3rd Quarter IN THE BAG.... LET'S G!!!!!!! #BostonCeltics #BostonStrong #BleedGreen #Celtics #MIAvsBOS #Smoked 23pts at this point stick the fork in cause they're DNE.  #Done #Game4 2-2 #Tied,[],['No Video']
101,@jacksongamblee,Jackson Gamble,23-May,See y’all in Miami. #BostonStrong,[],['No Video']
102,@RichMyrick,No Name,23-May,"You were either in, or you weren’t. I have receipts. Fake fans are not allowed on the Green Line. #Boston #Celtics #BostonStrong",[],['No Video']
103,@verified,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1683899100922511378/5lY42eHs_bigger.jpg', 'https://pbs.twimg.com/media/F_ZtoOFWEAA4tGJ.jpg']",['No Video']
104,@FBANative,No Name,23-May,Smoked out while Marcus Smart is out. #HalfTime #Respect #BostonCeltics #BostonStrong #marcussmart #Smart #MIAvsBOS #Game4,[],['No Video']
105,@JamalHe82158787,Jamal Hendricks,23-May,Celtics in 7. #BostonStrong,[],['No Video']
106,@DaSuperfan3,Da SuperFan,23-May,I was #BostonStrong in the last series cause fuck da bucks. But now it’s time to TURN UP DA HEAT!!!    #ViceCity,[],['No Video']
107,@whoboy24,Roderick Jowers,23-May,'n for You #ZNo #BostonStrong #4CVet ,[],['No Video']
108,@MicJamesFineArt,No Name,23-May,Ughh I’m nervous… I’ll be silent tonight during the game. Talk after… maybe #BeatTheHeat #BostonStrong,['https://pbs.twimg.com/tweet_video_thumb/FTe6mOPWAAExxhv.jpg'],['https://pbs.twimg.com/tweet_video_thumb/FTe6mOPWAAExxhv.jpg']
109,@termitebrain,Geno Nation Commissar,23-May,New York article writers pretending to be traumatized by 9-11 vs #BostonStrong townies. Who would win (be most annoying),['https://pbs.twimg.com/media/FTaP_FJXwAYR1bT.jpg'],['No Video']
110,@TS_WorldTravel,Worldtravelling Entertainment,No Date,No Tweet Contents,['https://pbs.twimg.com/media/F-gDvGkWMAA7Ovw.jpg'],['No Video']
111,@AnnieM58447222,No Name,23-May,"Yes Muchado is a good player. But, IMO, what makes a person a great player is also what type of person he is!! I still despise him for what he did to Pedroia!!!#BostonStrong",[],['No Video']
112,@DorloskyCas,Cat Dorloski,23-May,"Seeing patients like this today. Let’s go @celtics  
.
#BostonCeltics #CelticsNation #BostonStrong #NBAPlayoffs #NBA #NurseTwitter #nursepractitioner #Celtics",['https://pbs.twimg.com/media/FTcjC3MXsAISQBU.jpg'],['No Video']
113,@king_zay36,Billy The Goat,23-May,It’s game day people! Let’s get loud and get your wings and pizza ready!  #BleedGreen #BostonStrong #BostonCeltics #CelticsNation,[],['No Video']
114,@fritzglc,No Name,23-May,"Awesome to see #Boston teams support each other! #BostonStrong #BelieveInBoston #BleedGreen #DirtyWater #CityOfChampions
","['https://pbs.twimg.com/media/FTb5jS9WIAMo3Mi.jpg', 'https://pbs.twimg.com/media/FTb5jndX0AA-v2-.jpg', 'https://pbs.twimg.com/media/FTb5kDmX0AALxAp.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1528529114881204225/pu/img/5d_wrpeonczRxHQp.jpg']",['No Video']
115,@OhioRedSox,Ohio Red Sox,22-May,"WALK IT OFF FRANCHY!!!! 
#RedSox #RedSoxNation #baseball #MLB #DirtyWater #GoneBridge #Boston #bostonredsox #OhioSoxFan #Ohio #Fenway #OhioRedSox #MLB #MiLB #InsideTheMonster #PeskyPole #GreenMonster #GoRedSox #BostonStrong",['https://pbs.twimg.com/media/FTZGJlJXoAMlv7s.jpg'],['No Video']
116,@CueHealth,Cue Health,No Date,No Tweet Contents,['https://pbs.twimg.com/media/F9aL_-qWgAAwqdn.jpg'],['No Video']
117,@AKlueber,Aaron Klueber,22-May,"So what? Marcus Smart and Jayson Tatum are currently in the ICU at Mass General. The doctors are surprised at the size of their heart and inhumane levels of intestinal fortitude though. Just remember- all that really counts is if you win the quarter.
#BostonStrong",[],['No Video']
