,TwitterHandle,Name,Date,TweetContent,ImageUrls,VideoUrls
14,@ThePlateCoach,Tara Mardigan,Apr 17,Don't just run strong tomorrow. Run #BOSTONSTRONG! #boston #bostonmarathon2016 @b_a_a_… https://instagram.com/p/BEUfNSKRxgI/,['https://pbs.twimg.com/profile_images/807707863363616768/Ip3lXq-I_normal.jpg'],['No Video']
15,@GregGatsbyMusic,GREG GATSBY,Apr 17,Tomorrow's gonna be a great day  #bostonmarathon #bostonstrong https://instagram.com/p/BEUfKufjfEW/,['https://pbs.twimg.com/profile_images/1401798495640559617/5F3g_Okl_normal.jpg'],['No Video']
16,@SueCollardOcean,Sue Collard,Apr 17,Boston has taught us so much. Be strong be resilient stand as one. #BostonStrong,"['https://pbs.twimg.com/profile_images/1412942924187422720/7FEz9CJV_normal.jpg', 'https://pbs.twimg.com/profile_images/747463206759698432/c8cVVWhj_mini.jpg']",['No Video']
17,@SimiHighTrack,Simi Valley T,Apr 17,"Good luck to our own @SergioAloma as he takes on the #BostonMarathon tomorrow. #PioneerStrong #BostonStrong
#PioneerPride",['https://pbs.twimg.com/profile_images/1107656009198125058/A9X8JIha_normal.png.jpg'],['No Video']
18,@SumairaJajja,No Name,Apr 17,Liar liar! #BostonMarathon folks are stringy. All that carboloading won't make you fat. Good luck! #BostonStrong,"['https://pbs.twimg.com/profile_images/1687994237164376064/RgH1Mi6H_normal.jpg', 'https://pbs.twimg.com/profile_images/1707954520959893504/lUgH10BL_mini.jpg']",['No Video']
19,@verified,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1683364031921356800/lC0xkPJZ_normal.jpg', 'https://pbs.twimg.com/profile_images/1683899100922511378/5lY42eHs_bigger.jpg', 'https://pbs.twimg.com/media/F_ZtoOFWEAA4tGJ.jpg']",['No Video']
20,@BWBrownn,Becky Brown,Apr 17,This is so heartwarming #BostonStrong #BostonMarathon,"['https://pbs.twimg.com/profile_images/710847957277544448/RKeypzqf_normal.jpg', 'https://pbs.twimg.com/profile_images/1605211963096801282/3flU1i5o_mini.jpg']",['No Video']
21,@ActionNetworkHQ,Action Network,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1384641200603414530/Nq9iTLIE_normal.jpg', 'https://pbs.twimg.com/media/F_fVX5UWUAA9mT9.jpg']",['No Video']
22,@Alex_MacLean,Alex MacLean,Apr 17,The journey for family/friends starts & finishes at the #BostonMarathon tomorrow. #runner #BostonStrong,"['https://pbs.twimg.com/profile_images/1447547227048718336/zB6zgzgC_normal.jpg', 'https://pbs.twimg.com/media/CgSAUNmUYAAx3ST.jpg', 'https://pbs.twimg.com/media/CgSAUNKUAAEjCcW.jpg']",['No Video']
23,@bensprague,Ben Sprague,Apr 17,"Good luck to all #BostonMarathon runners tomorrow, especially the ones from Maine!  #BostonStrong",['https://pbs.twimg.com/profile_images/1614001225984364549/EuzQzJ1J_normal.jpg'],['No Video']
24,@bill_limmer,Bill Limmer,Apr 17,Excited for the Boston Marathon Runners. #BostonMarathon #BostonStrong,['https://pbs.twimg.com/profile_images/378800000813475714/7f49e2a13dd07d9a02d589aa3aa388db_normal.jpeg'],['No Video']
25,@TriplexTraining,Triplex Training,Apr 17,"It's almost ""go time""- best of luck to our friends running in Boston tomorrow!! #bostonmarathon #bostonstrong... http://fb.me/4Vk28ai6h",['https://pbs.twimg.com/profile_images/1464409419286937601/RYhpmAbV_normal.jpg'],['No Video']
26,@jfshawco,JF Shaw Co,Apr 17,Good luck to all the marathoners tomorrow! @JohnHancockUSA #RunBold #BostonStrong #BostonMarathon,['https://pbs.twimg.com/profile_images/902896529333075969/zpy5ZJRX_normal.jpg'],['No Video']
27,@theRunnersRun,No Name,Apr 17,Wishing all the runners the best at the Boston Marathon tomorrow. Believe in yourself. You can do it! #bostonstrong @bostonmarathon,['https://pbs.twimg.com/profile_images/683652498201145344/NQsSNIVu_normal.jpg'],['No Video']
28,@andycaselli,Andy Caselli,Apr 17,"Best of luck to all the runners tomorrow.  Whether it's #1 or #100, show Boston some love. @CatieBagatie #BostonMarathon #BostonStrong",['https://pbs.twimg.com/profile_images/669732724668633088/NWt45UsO_normal.jpg'],['No Video']
29,@77Noni,Leonie Gray,Apr 17,I ran 3.9 @CharityMiles for @LLSusa. Thanks to @OrthoLite for sponsoring me. http://charitymiles.org @HogwartsRunners #BostonStrong #roar /*,['https://pbs.twimg.com/profile_images/378800000533127494/6fe880b543ac9cc5376bb95edc74b1e3_normal.jpeg'],['No Video']
30,@WildcatReport,Louie Vaccher,Apr 17,"@IllinoisRivals @Beth_Long Hear, hear! Best of luck, Beth! Just keep picking em up and putting em down. Be #BostonStrong!",['https://pbs.twimg.com/profile_images/809550476559745024/n8p-dYJK_normal.jpg'],['No Video']
31,@Harvard_QC,Harvard Quidditch,Apr 17,Congrats @QCBoston ! #Bostonstrong,['https://pbs.twimg.com/profile_images/1174742710726606850/aGmZWCnA_normal.jpg'],['No Video']
32,@energizewjess,Jessica B Hochman,Apr 17,Good luck to everyone running #BostonMarathon tomorrow #BostonStrong,['https://pbs.twimg.com/profile_images/690505989880152064/V19m0kw3_normal.jpg'],['No Video']
33,@PortlandRunning,Portland Running Co,Apr 17,Dave's last words before @bostonmarathon: http://portlandrunningcompany.com/1-day-until-boston-up-up-and-away/… #BostonStrong #BostonMarathon #Boston2016 #runchat,"['https://pbs.twimg.com/profile_images/1187407885078159364/pfowweus_normal.jpg', 'https://pbs.twimg.com/media/CgR75aDVAAAfusD.jpg']",['No Video']
34,@blondatc,Sharon Black,Apr 17,@SBSOnTheRun got the Boston marathon app and ready to track and cheer you on. #yougotthis #BostonStrong,['https://pbs.twimg.com/profile_images/1003338029585481728/MEFnxSI8_normal.jpg'],['No Video']
35,@SportHooks,No Name,Apr 17,"Oh, how sweet it is! Best of luck runners! #RunBoston #BostonStrong #BostonMarathon #hangwithus http://fb.me/9jajm7X4R",['https://pbs.twimg.com/profile_images/715950570150842368/klJRCL49_normal.jpg'],['No Video']
36,@Shopping_Tools,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1653783944603615236/IPIzXTSl_normal.jpg', 'https://pbs.twimg.com/media/F8q0suLXwAAsOzv.jpg']",['No Video']
37,@SportHooks,No Name,Apr 17,"Oh, how sweet it is! Best of luck runners! #RunBoston #BostonStrong #BostonMarathon #hangwithus http://fb.me/3ewQo2fz7",['https://pbs.twimg.com/profile_images/715950570150842368/klJRCL49_normal.jpg'],['No Video']
38,@echerniack,Emily Cherniack,Apr 17,Good luck to all the marathoners tomorrow!  #BostonStrong,"['https://pbs.twimg.com/profile_images/1043875073608822784/njDVgdQL_normal.jpg', 'https://pbs.twimg.com/profile_images/1669780523911110656/K9gaaM1g_mini.jpg', 'https://pbs.twimg.com/media/CgRzDADWQAAvGAM.jpg']",['No Video']
39,@DorianJKail,Dorian Kail,Apr 17,Get ready @bostonmarathon @jhboston26 here they come! #BostonStrong w/@kurtfearnley @ErnstvanDyk @jsgeorge Christie,"['https://pbs.twimg.com/profile_images/1645881459306029056/4TxdHo1f_normal.jpg', 'https://pbs.twimg.com/media/CgR3tcJUYAAcZw7.jpg']",['No Video']
40,@Breakingbeauty6,No Name,Apr 17,Marathon tomorrow and Red Sox game Tuesday #BostonStrong ,['https://pbs.twimg.com/profile_images/1539082778314260481/a8lXxkp3_normal.jpg'],['No Video']
41,@LionsHeartMedia,No Name,Apr 17,My friend David is running in the #BostonMarathon tomorrow. #Running #BostonStrong #RaceDay,['https://pbs.twimg.com/profile_images/1076915106884304897/wgU--kQC_normal.jpg'],['No Video']
42,@DukesTrackClub,No Name,Apr 17,Good luck to our amazing #NM crew racing the @bostonmarathon  Run like the wind! #BostonStrong #DukesTrackClub,"['https://pbs.twimg.com/profile_images/3038432571/5d43d48b3857bff7717e9636deb1e52c_normal.jpeg', 'https://pbs.twimg.com/media/CgR2yRnUEAEBUov.jpg']",['No Video']
43,@seeksboston26mi,Seeking Boston Marathon,Apr 17,Not #running the @bostonmarathon tomorrow and my @PROCompression #BostonStrong socks fueled my weekend,"['https://pbs.twimg.com/profile_images/1713996314160316416/EdW3hS8__normal.jpg', 'https://pbs.twimg.com/media/CgR1953UAAA7qKz.jpg']",['No Video']
44,@kylegrbwsk,Kyle Grabowski,Apr 17,Not too long now #bostonmarathon #boston #bostonstrong @ Marathon Finish Line https://instagram.com/p/BEUYyjPPAuJ/,['https://pbs.twimg.com/profile_images/1713765479158788096/6ljBTVjL_normal.jpg'],['No Video']
45,@RunningEJo,Erin J,Apr 17,@bostonmarathon Beautiful. Good luck everyone. #BostonStrong,['https://pbs.twimg.com/profile_images/1707473897329983489/tvCOmNuH_normal.jpg'],['No Video']
46,@boston_girl79,Boston Girl,Apr 17,Sox planning tribute Patriots Day  #BostonStrong #GoSox http://m.redsox.mlb.com/news/article/172847216…,['https://pbs.twimg.com/profile_images/1454812428953440259/cLa9tGTH_normal.jpg'],['No Video']
47,@blondatc,Sharon Black,Apr 17,@jvatc best of luck. Cheering for you from Arizona. #BostonMarathon #BostonStrong,['https://pbs.twimg.com/profile_images/1003338029585481728/MEFnxSI8_normal.jpg'],['No Video']
48,@platts32,Richard Platts,Apr 17,#PatriotsDay #BostonMarathon #RedSox doesn't get much better #BostonStrong,['https://pbs.twimg.com/profile_images/1019278281697263617/b9o4lQH8_normal.jpg'],['No Video']
49,@HazanYossi,Yossi Hazan,Apr 17,#BostonStrong such an inspirational story,"['https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png.jpg', 'https://pbs.twimg.com/profile_images/1669780523911110656/K9gaaM1g_mini.jpg', 'https://pbs.twimg.com/media/CgRzDADWQAAvGAM.jpg']",['No Video']
50,@CezenoBuy,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1712302822753226752/s5Ca9Ecz_normal.jpg', 'https://pbs.twimg.com/media/F--GylKbgAAqijo.jpg']",['No Video']
51,@ActionNetworkHQ,Action Network,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1384641200603414530/Nq9iTLIE_normal.jpg', 'https://pbs.twimg.com/media/GAhe3g_WYAAH2Ix.jpg']",['No Video']
52,@Skye613,Angel Skye,Apr 17,There is #BostonStrong  Nowhere to Run (with lyrics) - HD https://youtu.be/ABbc-O_3_Ac #FBJam,['https://pbs.twimg.com/profile_images/1606683324637974528/oQte4Xem_normal.png.jpg'],['No Video']
53,@ejohnson859,No Name,Apr 17,#BostonStrong - Drinking a Samuel Adams Boston 26.2 Brew (2016) by @SamuelAdamsBeer @ The Brickyard  — http://untp.beer/s/c301174707,['https://pbs.twimg.com/profile_images/1469342039393329157/mDbx3PVk_normal.jpg'],['No Video']
54,@TopUSTutors,No Name,Apr 17,How do crazy Boston Marathon runners go through the forest?… They take the psycho path. http://bit.ly/1VwTrUC #BostonStrong #WhyIRunBoston,['https://pbs.twimg.com/profile_images/689522723396177924/e9W3CI_R_normal.jpg'],['No Video']
55,@thedrsmita,Smita Ramanadham,Apr 17,Feeling inspired #BostonStrong #BostonMarathon,"['https://pbs.twimg.com/profile_images/1315296360535556096/rkf_64cI_normal.jpg', 'https://pbs.twimg.com/media/CgRxHECUkAA44v5.jpg']",['No Video']
56,@lsbeachy,Lisa Beachy,Apr 17,Good luck to @CTurlington and all the @bostonmarathon runners tomorrow #BostonStrong,['https://pbs.twimg.com/profile_images/1261036430735925248/yiya5NoF_normal.jpg'],['No Video']
57,@NerdSheet,No Name,Apr 17,@newbalance has the most comfortable #sneakers! #BostonStrong #BostonNewBalance https://twitter.com/onlyinbos/status/721820808323207168…,['https://pbs.twimg.com/profile_images/1051811782925406208/GfJbdngT_normal.jpg'],['No Video']
58,@mauraprince77,No Name,Apr 17,@DylanDreyerNBC  this inrerview makes my cry but in a good way. U still r a bostonian and i think u know what i mean. They r #BostonStrong,['https://pbs.twimg.com/profile_images/1485036311220211712/hOUWxPI1_normal.jpg'],['No Video']
59,@Juvestar,Marc Dusheiko,Apr 17,Why not - a Guinness at Solas downtown Boston before the marathon. #BostonMarathon #BostonStrong #beer,['https://pbs.twimg.com/profile_images/1280663212883611648/9vbtBpYT_normal.jpg'],['No Video']
60,@TweetingTruman,No Name,Apr 17,@3phibotticelli @Katiepops_L @CinniMini2 @Doggymolly @karen_hackett @ShaynaCat @Bea_Bells Yes we will #BostonStrong,['https://pbs.twimg.com/profile_images/1725967236907540480/lulkzXj6_normal.jpg'],['No Video']
61,@GreentownLabs,Greentown Labs,Apr 17,Good luck to all the #BostonMarathon runners tomorrow! We'll be cheering for you from Somerville!  #BostonStrong,['https://pbs.twimg.com/profile_images/1676637478843809823/j7J9NI_M_normal.jpg'],['No Video']
62,@classpass,No Name,Apr 17,@nicoleperr Good luck on your first marathon! + fundraising for @TeamWithAVision #ClassPassAmbassador #bostonstrong cc: @bostonmarathon,['https://pbs.twimg.com/profile_images/1471527629392121873/EBPwk994_normal.jpg'],['No Video']
63,@vfreile,Victoria Freile,Apr 17,Good luck to all #roc's @bostonmarathon-ers as they run #bostonstrong tomorrow! http://democratandchronicle.com/story/sports/columnist/2016/04/13/do-rochesterians-prepare-run-boston-marathon/82704628/… @DandC #runchat #boston2016,['https://pbs.twimg.com/profile_images/276866865/bunny_normal.jpg'],['No Video']
64,@HeyEoin,No Name,Apr 17,No one had the heart KG had #CelticsNation #KG #BostonStrong (Vine by Boston Strong™) https://vine.co/v/iwvWEhY50pJ,['https://pbs.twimg.com/profile_images/1721210780001976321/d0Pk8CLv_normal.jpg'],['No Video']
65,@MyLootLocker,No Name,No Date,No Tweet Contents,"['https://pbs.twimg.com/profile_images/1582674997322993664/B-VgeKjm_normal.jpg', 'https://pbs.twimg.com/amplify_video_thumb/1714935824301924352/img/hD5MRLRwnfnXDCKe.jpg']",['https://pbs.twimg.com/amplify_video_thumb/1714935824301924352/img/hD5MRLRwnfnXDCKe.jpg']
66,@redwingmick,No Name,Apr 17,Went for a quick run before mass & saw this guy - Carlos Arredondo - a true hero. #BostonStrong #blessedtorun,"['https://pbs.twimg.com/profile_images/517810845267804161/KPlWdLVl_normal.jpeg', 'https://pbs.twimg.com/media/CgRtEBNWwAEiEYA.jpg']",['No Video']
67,@cemeteryrunner,No Name,Apr 17,Godspeed to all running #BostonMarathon on #PatriotsDay ..#BostonStrong,['https://pbs.twimg.com/profile_images/1355127947385036801/yBSG4Kq-_normal.jpg'],['No Video']
68,@VinnieCappetta,Vinnie Cappetta,Apr 17,#bostonmarathon #bostonstrong @ Start line of Boston Marathon - Hopkinton MA https://instagram.com/p/BEUT-I6Stgj/,['https://pbs.twimg.com/profile_images/1368192425613737996/WY8ZZy6W_normal.jpg'],['No Video']
69,@gregbodenair,Greg Bodenair,Apr 17,Perfectly beautiful spring day in Boston. #BostonStrong,"['https://pbs.twimg.com/profile_images/1417439384048226305/4jYgeswB_normal.jpg', 'https://pbs.twimg.com/media/CgRraY-WQAAhj7U.jpg']",['No Video']
70,@BikeBusBoston,No Name,Apr 17,Best of luck to the #BostonMarathon runners! #BikeBus will be cheering for you! #BostonStrong #Boston #Monday,"['https://pbs.twimg.com/profile_images/1224411636112543746/NzS_VGMB_normal.png.jpg', 'https://pbs.twimg.com/media/CgRqV3zWwAAaHPg.jpg']",['No Video']
71,@LMorettiRD,Laura Moretti Reece,Apr 17,@vtiase thanks so much coach!! #bostonstrong,['https://pbs.twimg.com/profile_images/1661366055468670976/ZTR7EF5t_normal.jpg'],['No Video']
72,@ItsAvanti,No Name,Apr 17,#bostonstrong #marathon #boston  one day I will conquer this ;) one day :P http://ift.tt/1QgnAyP,"['https://pbs.twimg.com/profile_images/1325271614850691072/QcJsdiwK_normal.jpg', 'https://pbs.twimg.com/media/CgRox6IXIAIJGFP.jpg']",['No Video']
73,@jonesyUK,Rich Jones,Apr 17,Crazy fun.  #BostonMarathon #boston2016 #BostonStrong,"['https://pbs.twimg.com/profile_images/305564904/Rich_normal.jpg', 'https://pbs.twimg.com/media/CgRoUChWEAAmNKl.jpg']",['No Video']
74,@jph1962,OfficialJohnHarrison AWMM 3838,Apr 17,Getting stuck into the #pastaparty @ #BostonMarathon it really rocks #BostonStrong #ukrunchat @hprc_rc,"['https://pbs.twimg.com/profile_images/858300814477144064/8YWr9Jf5_normal.jpg', 'https://pbs.twimg.com/media/CgRnkQOWIAQ8Th5.jpg']",['No Video']
75,@ChillFoxMedia,Chill Fox Media,Apr 17,#governmentcenter #mbta #escalator #bostonma #bostonstrong #runbold @ Government Center https://instagram.com/p/BEURir2Lman/,['https://pbs.twimg.com/profile_images/709033864740659200/sC8hWieP_normal.jpg'],['No Video']
76,@adipesa,Tony DiPesa,Apr 17,Good luck to all the #runners we saw at #FaneuilHall this afternoon! Hope you have a great #BostonMarathon #PatriotsDay #BostonStrong,['https://pbs.twimg.com/profile_images/1419379990626541569/R8z9Bqbw_normal.jpg'],['No Video']
77,@laurahvogel,Laura Vogel,Apr 17,Officially ready to crush (her) & cheer (me) tomorrow!! #bostonmarathon #runbold #goJamiego #bostonstrong @jfpschorr,"['https://pbs.twimg.com/profile_images/1150474504/LV_Profile5_normal.jpg', 'https://pbs.twimg.com/media/CgRmy6uUYAARg0w.jpg']",['No Video']
78,@Lulu_is_Lucky,No Name,Apr 17,Amen!!! #BostonStrong,"['https://pbs.twimg.com/profile_images/1304078596445802498/Gv7-NJJW_normal.jpg', 'https://pbs.twimg.com/profile_images/464835807837044737/vO0cnKR1_mini.jpeg']",['No Video']
79,@scottdelandy,scott delandy,Apr 17,Shout out to @devnullrunner Good Luck!! #BostonMarathon #BostonStrong #runforestrun,"['https://pbs.twimg.com/profile_images/1052936043987648512/GValrmjR_normal.jpg', 'https://pbs.twimg.com/tweet_video_thumb/CgRhlG0WEAAhImL.jpg']",['https://pbs.twimg.com/tweet_video_thumb/CgRhlG0WEAAhImL.jpg']
80,@AthIllustrated,No Name,Apr 17,Preparations underway for tomorrow's Boston Marathon. #BostonStrong #BostonMarathon,"['https://pbs.twimg.com/profile_images/674476791516430337/HO2AMTGI_normal.jpg', 'https://pbs.twimg.com/media/CgRhmdMWsAAAY_F.jpg']",['No Video']
81,@twilight5K10K,No Name,Apr 17,"Best of luck to any and all who’ll be running in the Boston Marathon tomorrow!!!
#Boston #BostonStrong... http://fb.me/11aVCwXJS",['https://pbs.twimg.com/profile_images/574423167910871040/tdjrcn_7_normal.jpeg'],['No Video']
82,@RunToMunch,Liana Rogue,Apr 17,Please think twice about buying a #Bostonstrong shirt or mug or whatever. If you want to support… https://instagram.com/p/BEUOi-vMwic/,['https://pbs.twimg.com/profile_images/593218077921136640/RkG8AKE__normal.jpg'],['No Video']
83,@northshoremag,Northshore Magazine,Apr 17,Wishing the best of luck to the Boston Marathon runners tomorrow – you can do it! #BOSTONSTRONG,['https://pbs.twimg.com/profile_images/1207750648000851968/lMByX9M-_normal.jpg'],['No Video']
84,@sproadrunners,Pete Road Runners,Apr 17,"Best of luck to any and all who’ll be running in the Boston Marathon tomorrow!!!
#Boston #BostonStrong... http://fb.me/29QPoheoi",['https://pbs.twimg.com/profile_images/727607419262525440/8NXPwlRF_normal.jpg'],['No Video']
85,@KayyWassupHello,No Name,Apr 17,We run together  #BostonStrong,"['https://pbs.twimg.com/profile_images/1639471365081137152/iukhZbmu_normal.jpg', 'https://pbs.twimg.com/media/CgRetqKWcAAjkIW.jpg']",['No Video']
86,@DonnaSweet2,Donna Sweet,Apr 17,It's almost marathon Monday! #BostonMarathon #BostonStrong,['https://pbs.twimg.com/profile_images/833524387555004416/AMgfJ_ZQ_normal.jpg'],['No Video']
87,@USCGNortheast,No Name,Apr 17,#CoastGuard conducts waterfront security sweeps prior to #BostonMarathon @USCG #BostonStrong http://uscgnews.com/go/doc/4007/2809202/…,"['https://pbs.twimg.com/profile_images/1067460621141045248/t7O_tAYC_normal.jpg', 'https://pbs.twimg.com/media/CgReSATWIAApYCB.jpg']",['No Video']
88,@JamieGomez4,Jamie Gomez,Apr 17,Ready to cheer on @palmettogomez #BostonMarathon #BostonStrong,"['https://pbs.twimg.com/profile_images/2497517464/image_normal.jpg', 'https://pbs.twimg.com/media/CgReIpQW8AAICRj.jpg']",['No Video']
89,@Alitgator,Ali Tercek,Apr 17,Nothing like running by my first apt AND the Charles 2k start to bring on all the feels #BostonStrong ,"['https://pbs.twimg.com/profile_images/1085948750726610945/FfACOWhQ_normal.jpg', 'https://pbs.twimg.com/media/CgReDtfXEAEUTv7.jpg', 'https://pbs.twimg.com/media/CgReDt8WsAExuDE.jpg']",['No Video']
90,@jenskiba,Jen Skiba,Apr 17,Where will you be watching the #BostonMarathon on #MarathonMonday? http://jenrunsfastblog.com/2016/04/run-jen-runs-boston-marathon-preview.html… #run #running #marathon #bostonstrong #bibchat,['https://pbs.twimg.com/profile_images/822960585205751808/qKOew8zM_normal.jpg'],['No Video']
91,@vtiase,Vicky Tiase,Apr 17,Best of luck to @LjmoRD @fionawhitby Have a great day out there!! #runhappy #boston2016 #BostonStrong,"['https://pbs.twimg.com/profile_images/1108544610748502016/L-8oMeJ7_normal.png.jpg', 'https://pbs.twimg.com/profile_images/661572153825865729/sJkyiXdh_mini.png.jpg', 'https://pbs.twimg.com/media/CgQ8IUoW4AE7X6U.jpg']",['No Video']
92,@catiechacha,No Name,Apr 17,Recovering like a boss in my #BostonStrong @PROCompression socks!,"['https://pbs.twimg.com/profile_images/1160948419306950657/Wm7b47sr_normal.jpg', 'https://pbs.twimg.com/media/CgRaFTgWcAEcetH.jpg']",['No Video']
93,@welshsquizz,No Name,Apr 17,Boston is definetly a race that is on my bucket list. Can't believe it's been 3 years since the bombs #BostonStrong https://facebook.com/Ironmantri/videos/10156772781035551/…,['https://pbs.twimg.com/profile_images/1701486664420347904/UzJfGygJ_normal.jpg'],['No Video']
94,@SanelaSalon,Sanela Salon,Apr 17,"Entering #Boston #bostonstrong #marathon #marathon2016 @ Boston, Massachusetts https://instagram.com/p/BEUKc2EO59F/",['https://pbs.twimg.com/profile_images/1181728125765537792/XNqwIk7o_normal.jpg'],['No Video']
95,@rick2forestview,No Name,Apr 17,@realDonaldTrump Can you make it to the Boston Marathon  tomorrow ? Everyone would love to see you . #BostonStrong #Trump1237,['https://pbs.twimg.com/profile_images/1132045215269904386/S5_eqDkz_normal.jpg'],['No Video']
96,@jhickey4,Jim Hickey,Apr 17,"The Marathon's eve:
Carbs aplenty and water.
Get a good night's rest.
#haiku #BostonMarathon #BostonStrong",['https://pbs.twimg.com/profile_images/586593550193725441/-Si0W4JH_normal.jpg'],['No Video']
97,@Mike_Canan,Mike Canan,Apr 17,To Boston! #bostonstrong #bostonmarathon #pintglass #craftbeer #listermann #elusive #amarillohops https://instagram.com/p/BEUKBjpNkc4/,['https://pbs.twimg.com/profile_images/1600989430617079808/pM03GeGl_normal.jpg'],['No Video']
98,@SIX03Endurance,SIX03 Endurance,Apr 17,Yessah! Thanks to @Strava we could share some of our adventures today! #BostonMarathon #BostonStrong #SIX03strong,"['https://pbs.twimg.com/profile_images/497020372701552640/TC8_gcc7_normal.jpeg', 'https://pbs.twimg.com/profile_images/1589235799664492546/wZ47hdYY_mini.jpg']",['No Video']
99,@SouthEndMedia,No Name,Apr 17,Boston's got its smile on for tomorrow. #BostonStrong. 120th #Marathon.  Good to be home.,"['https://pbs.twimg.com/profile_images/1509707662157651970/7y-tl0T0_normal.jpg', 'https://pbs.twimg.com/media/CgRWjcAXEAAGiIb.jpg']",['No Video']
